date_time,farm_id,radiation,surface_pressure,humidity2,temperature2,temperature10,temperature30,temperature50,temperature70,temperature80,temperature90,temperature110,direction10,direction30,direction50,direction70,direction80,direction90,direction110,speed10,speed30,speed50,speed70,speed80,speed90,speed110
2024-06-23 14:45:00,test023,709.2267,996.1591,21.3664,32.9545,32.5091,32.2073,32.0645,31.9718,31.9345,31.9209,31.8655,86.1809,87.9309,88.5927,88.9045,89.0282,89.3855,90.4627,5.2338,5.8838,6.1838,6.3738,6.4538,6.5138,6.6438
2024-06-23 15:00:00,test023,677.56,996.1427,21.4918,32.9318,32.4927,32.1945,32.0536,31.9618,31.9245,31.9118,31.8536,80.4709,82.0591,82.6636,82.9527,83.0673,83.4136,84.4355,5.2748,5.9448,6.2548,6.4648,6.5448,6.6048,6.7448
2024-06-23 15:15:00,test023,643.6733,996.1318,21.6618,32.8855,32.4527,32.1591,32.02,31.93,31.8936,31.88,31.8191,75.8118,77.1945,77.7245,77.9827,78.0845,78.4145,79.3955,5.2669,5.9769,6.3069,6.5169,6.6069,6.6669,6.8169
2024-06-23 15:30:00,test023,607.5067,996.1273,21.8773,32.8136,32.3891,32.1,31.9636,31.8755,31.84,31.8255,31.7609,71.6273,72.7545,73.1927,73.4109,73.4973,73.8045,74.7518,5.5831,6.3231,6.6731,6.9031,6.9931,7.0631,7.2031
2024-06-23 15:45:00,test023,569.2733,996.1245,22.1064,32.7327,32.3164,32.0336,31.8991,31.8136,31.7782,31.7636,31.6955,67.9973,68.8645,69.2073,69.3845,69.4545,69.74,70.6509,5.8526,6.6426,7.0026,7.2426,7.3426,7.4126,7.5626
2024-06-23 16:00:00,test023,529.2067,996.1409,22.4082,32.6173,32.2109,31.9336,31.8018,31.7182,31.6836,31.6691,31.5991,64.7318,65.3545,65.6055,65.7409,65.7945,66.0582,66.9118,6.0129,6.8529,7.2429,7.4929,7.6029,7.6729,7.8329
2024-06-23 16:15:00,test023,487.7867,996.1782,22.7818,32.4691,32.0709,31.8,31.6718,31.59,31.5564,31.5418,31.4709,61.5718,61.9627,62.1255,62.2182,62.2545,62.4964,63.2673,6.0089,6.9089,7.3289,7.5989,7.7089,7.7889,7.9689
2024-06-23 16:30:00,test023,445.2467,996.2355,23.2264,32.2864,31.8982,31.6336,31.5091,31.4291,31.3964,31.3818,31.3118,58.6064,58.7882,58.8682,58.9191,58.9391,59.1591,59.8345,5.9956,6.9656,7.4156,7.7156,7.8356,7.9156,8.0956
2024-06-23 16:45:00,test023,401.8333,996.3136,23.7382,32.07,31.6927,31.4355,31.3145,31.2364,31.2055,31.19,31.1209,55.9464,55.9491,55.9573,55.97,55.9755,56.1736,56.7555,5.9953,7.0353,7.5153,7.8353,7.9653,8.0553,8.2453
2024-06-23 17:00:00,test023,357.81,996.4136,24.3145,31.8218,31.4555,31.2055,31.0891,31.0127,30.9827,30.9673,30.8982,53.7009,53.5645,53.5164,53.4982,53.4909,53.6682,54.1736,5.9041,7.0041,7.5141,7.8541,7.9941,8.0841,8.2941
2024-06-23 17:15:00,test023,313.4667,996.5345,24.95,31.5418,31.1873,30.9455,30.8327,30.7591,30.73,30.7145,30.6455,51.9264,51.6927,51.6036,51.5627,51.5464,51.7009,52.1536,5.8773,7.0173,7.5473,7.8973,8.0373,8.1273,8.3473
2024-06-23 17:30:00,test023,269.1333,996.6764,25.6445,31.2318,30.8891,30.6555,30.5464,30.4764,30.4473,30.4327,30.3636,50.6255,50.3291,50.2127,50.1527,50.1291,50.2609,50.6727,5.8169,6.9769,7.5169,7.8769,8.0269,8.1169,8.3469
2024-06-23 17:45:00,test023,225.1933,996.8391,26.3964,30.8918,30.5618,30.3373,30.2327,30.1645,30.1373,30.1218,30.0536,49.8,49.4682,49.3309,49.2545,49.2245,49.3327,49.7055,5.7358,6.9058,7.4658,7.8358,7.9758,8.0758,8.3258
2024-06-23 18:00:00,test023,182.1233,997.0227,27.2091,30.5227,30.2064,29.9909,29.8909,29.8255,29.7991,29.7845,29.7155,49.4545,49.1018,48.9482,48.8545,48.8191,48.9027,49.2255,5.6346,6.8246,7.3846,7.7546,7.9046,8.0146,8.2646
2024-06-23 18:15:00,test023,140.5433,997.2255,28.0818,30.1236,29.8218,29.6164,29.5209,29.4591,29.4336,29.4191,29.35,49.6127,49.2518,49.0827,48.9709,48.9282,48.9864,49.2464,5.3638,6.5638,7.1238,7.5038,7.6538,7.7638,8.0138
2024-06-23 18:30:00,test023,99.6467,997.4482,29.0173,29.6964,29.41,29.2145,29.1245,29.0655,29.0409,29.0273,28.9582,50.3064,49.9482,49.7664,49.6345,49.5836,49.6145,49.8045,5.2144,6.4044,6.9744,7.3544,7.5044,7.6144,7.8744
2024-06-23 18:45:00,test023,62.39,997.6727,29.9527,29.2682,28.9964,28.8109,28.7264,28.67,28.6473,28.6327,28.5645,51.1382,50.7673,50.5664,50.41,50.3491,50.3509,50.4718,5.1459,6.3359,6.8959,7.2759,7.4359,7.5459,7.8159
2024-06-23 19:00:00,test023,31.8467,997.8991,30.8336,28.8518,28.5945,28.4182,28.3382,28.2845,28.2636,28.2482,28.1818,52.92,52.0736,51.6382,51.3155,51.1882,51.1127,51.1282,5.1971,6.3971,6.9671,7.3571,7.5071,7.6271,7.9071
2024-06-23 19:15:00,test023,12.4567,998.1273,31.66,28.4491,28.2045,28.0373,27.9609,27.91,27.89,27.8745,27.81,55.6364,53.8518,52.9673,52.3364,52.0864,51.8855,51.7609,5.1103,6.3403,6.9203,7.3203,7.4803,7.6003,7.8803
2024-06-23 19:30:00,test023,3.1133,998.3573,32.4345,28.0618,27.8273,27.6673,27.5936,27.5455,27.5255,27.5109,27.45,59.2627,56.0764,54.5264,53.4455,53.0164,52.64,52.34,5.1261,6.3861,6.9961,7.4061,7.5661,7.6961,7.9861
2024-06-23 19:45:00,test023,0.0,998.5882,33.1618,27.6873,27.4618,27.3082,27.2373,27.1909,27.1718,27.1573,27.1009,63.7855,58.7309,56.2973,54.6236,53.9591,53.3582,52.8436,5.0658,6.3658,6.9858,7.4058,7.5758,7.7058,8.0058
2024-06-23 20:00:00,test023,0.0,998.8191,33.8464,27.3255,27.1073,26.9591,26.8909,26.8464,26.8282,26.8127,26.7618,69.1918,61.7982,58.2627,55.8518,54.8945,54.0209,53.25,5.0431,6.3631,6.9931,7.4231,7.6031,7.7331,8.0431
2024-06-23 20:15:00,test023,0.0,999.0491,34.4882,26.9745,26.7645,26.6209,26.5555,26.5118,26.4945,26.4791,26.4327,75.47,65.2636,60.4064,57.1136,55.8064,54.6118,53.5418,4.908,6.218,6.858,7.288,7.458,7.598,7.918
2024-06-23 20:30:00,test023,0.0,999.2764,35.09,26.6364,26.4327,26.2936,26.23,26.1882,26.1709,26.1564,26.1136,82.6218,69.13,62.7318,58.4127,56.6982,55.1336,53.7227,4.8074,6.1074,6.7274,7.1574,7.3274,7.4674,7.7974
2024-06-23 20:45:00,test023,0.0,999.5018,35.6564,26.3118,26.1127,25.9773,25.9155,25.8745,25.8582,25.8427,25.8045,90.6636,73.4155,65.2582,59.7682,57.5891,55.6055,53.81,4.7747,6.0447,6.6647,7.0947,7.2647,7.4047,7.7447
2024-06-23 21:00:00,test023,0.0,999.7264,36.1936,26.0036,25.8073,25.6736,25.6127,25.5718,25.5555,25.5409,25.5064,99.6127,78.1382,68.0036,61.1991,58.4982,56.0464,53.8209,4.814,6.084,6.704,7.124,7.294,7.454,7.794
2024-06-23 21:15:00,test023,0.0,999.9482,36.7091,25.7118,25.5155,25.3818,25.3209,25.28,25.2636,25.2491,25.2164,109.5045,83.3336,71.0018,62.7382,59.4591,56.4909,53.7882,4.7635,6.0335,6.6535,7.0835,7.2535,7.4135,7.7635
2024-06-23 21:30:00,test023,0.0,1000.1682,37.2036,25.4345,25.2364,25.1018,25.04,24.9991,24.9818,24.9682,24.9355,120.3691,89.0318,74.2845,64.4182,60.5036,56.97,53.7445,4.7755,6.0655,6.6955,7.1355,7.3055,7.4655,7.8355
2024-06-23 21:45:00,test023,0.0,1000.3855,37.7227,25.1573,24.9573,24.8209,24.7591,24.7173,24.6991,24.6864,24.6518,131.4073,94.8873,77.7155,66.2409,61.6882,57.5882,53.84,4.7307,6.0407,6.6807,7.1307,7.3107,7.4807,7.8507
2024-06-23 22:00:00,test023,0.0,1000.59,38.2327,24.89,24.6882,24.55,24.4873,24.4455,24.4273,24.4145,24.3773,142.05,101.2264,82.0364,69.2182,64.1327,59.5536,55.36,4.6723,6.0023,6.6523,7.1123,7.2923,7.4623,7.8423
2024-06-23 22:15:00,test023,0.0,1000.7827,38.7255,24.63,24.4282,24.2891,24.2264,24.1845,24.1664,24.1536,24.1118,152.2809,108.0391,87.24,73.3445,67.8318,62.8636,58.3036,4.454,5.804,6.464,6.924,7.114,7.284,7.684
2024-06-23 22:30:00,test023,0.0,1000.9636,39.1945,24.38,24.1782,24.0391,23.9764,23.9345,23.9155,23.9036,23.8573,162.0718,115.3027,93.3064,78.6009,72.7673,67.4991,62.6527,4.2472,5.6072,6.2772,6.7472,6.9372,7.1172,7.5272
2024-06-23 22:45:00,test023,0.0,1001.1345,39.6418,24.1427,23.94,23.8009,23.7373,23.6955,23.6764,23.6645,23.6136,171.3918,122.99,100.2082,84.9618,78.9136,73.4336,68.3773,3.9561,5.3161,5.9961,6.4661,6.6561,6.8361,7.2561
2024-06-23 23:00:00,test023,0.0,1001.2955,40.0682,23.9209,23.7145,23.5745,23.51,23.4673,23.4482,23.4364,23.3818,180.2091,131.0718,107.9182,92.4018,86.2455,80.6436,75.4473,3.8035,5.1635,5.8335,6.3135,6.5035,6.6935,7.1135
2024-06-23 23:15:00,test023,0.0,1001.4473,40.47,23.7155,23.5036,23.36,23.2936,23.25,23.2309,23.2191,23.1627,188.4791,139.5055,116.3945,100.8782,94.7209,89.0873,83.8191,3.7955,5.1555,5.8255,6.3055,6.4955,6.6855,7.0955
2024-06-23 23:30:00,test023,0.0,1001.5891,40.84,23.5264,23.3073,23.1591,23.0909,23.0455,23.0255,23.0136,22.9573,196.1273,148.2218,125.57,110.3255,104.2764,98.7009,93.4291,3.8062,5.1662,5.8362,6.3062,6.4962,6.6862,7.0862
2024-06-23 23:45:00,test023,0.0,1001.72,41.1691,23.3518,23.1245,22.9709,22.9009,22.8536,22.8327,22.8209,22.7655,203.0691,157.1427,135.3709,120.6718,114.8391,109.4136,104.2118,3.7603,5.1103,5.7703,6.2403,6.4203,6.6103,7.0103
2024-06-24 00:00:00,test023,0.0,1001.4309,41.8973,23.9809,23.7318,23.5618,23.4836,23.4336,23.4118,23.3955,23.3427,185.9991,161.8645,150.2073,142.1627,138.97,136.6045,134.8273,4.7354,6.2354,6.9654,7.4854,7.6854,7.8954,8.2454
2024-06-24 00:15:00,test023,0.0,1001.5464,42.71,23.7836,23.5345,23.3645,23.2855,23.2355,23.2145,23.1973,23.1427,187.4973,158.8945,145.0791,135.5445,131.7609,128.9345,126.7636,4.7746,6.2146,6.9246,7.4246,7.6246,7.8146,8.1646
2024-06-24 00:30:00,test023,0.0,1001.6455,43.5255,23.5955,23.3464,23.1755,23.0955,23.0455,23.0255,23.0073,22.9527,187.8945,154.4282,138.2627,127.1055,122.6773,119.3436,116.7345,4.8108,6.2108,6.8908,7.3708,7.5608,7.7508,8.0808
2024-06-24 00:45:00,test023,0.0,1001.7418,44.3264,23.4109,23.1609,22.9891,22.9091,22.8591,22.8382,22.8209,22.7673,188.1936,149.9309,131.4464,118.6864,113.6227,109.7836,106.7391,4.8108,6.1608,6.8108,7.2808,7.4608,7.6508,7.9608
2024-06-24 01:00:00,test023,0.0,1001.84,45.0918,23.2327,22.9809,22.8091,22.7282,22.6782,22.6573,22.64,22.5891,188.5982,146.4445,126.0782,112.0173,106.4382,102.1845,98.7918,4.7705,6.0705,6.7105,7.1505,7.3305,7.5105,7.8105
2024-06-24 01:15:00,test023,0.0,1001.9418,45.8327,23.0591,22.8055,22.6336,22.5518,22.5009,22.48,22.4636,22.4155,189.1091,143.9636,122.15,107.0891,101.1136,96.5364,92.8836,4.7872,6.0472,6.6672,7.0972,7.2672,7.4472,7.7372
2024-06-24 01:30:00,test023,0.0,1002.0473,46.5527,22.8873,22.6336,22.4609,22.38,22.3273,22.3064,22.2909,22.2473,189.7182,142.4618,119.6282,103.8618,97.6064,92.7973,88.9682,4.8079,6.0379,6.6379,7.0579,7.2279,7.3979,7.6879
2024-06-24 01:45:00,test023,0.0,1002.1564,47.2527,22.7173,22.4645,22.2918,22.21,22.1582,22.1373,22.1218,22.0827,190.4291,141.9264,118.4909,102.3082,95.8873,90.9382,87.0155,4.823,6.023,6.613,7.023,7.183,7.353,7.633
2024-06-24 02:00:00,test023,0.0,1002.27,47.9355,22.5473,22.2964,22.1255,22.0436,21.9927,21.9718,21.9564,21.9218,191.2473,142.3427,118.7155,102.4,95.9273,90.9291,86.9927,4.7628,5.9428,6.5128,6.9128,7.0728,7.2328,7.5128
2024-06-24 02:15:00,test023,0.0,1002.3882,48.6009,22.3764,22.13,21.9609,21.8809,21.83,21.8091,21.7945,21.7645,192.1636,143.6864,120.2682,104.0991,97.6845,92.7291,88.8609,4.7734,5.9534,6.5334,6.9334,7.0934,7.2534,7.5334
2024-06-24 02:30:00,test023,0.0,1002.5127,49.2473,22.2045,21.9636,21.7991,21.7209,21.6709,21.65,21.6355,21.6091,193.1645,145.9345,123.1245,107.3782,101.1318,96.3091,92.5927,4.7084,5.8984,6.4784,6.8884,7.0484,7.1984,7.4884
2024-06-24 02:45:00,test023,0.0,1002.6436,49.8736,22.0345,21.8,21.6391,21.5636,21.5145,21.4936,21.48,21.4564,194.2373,149.0818,127.28,112.2345,106.2655,101.6682,98.1873,4.6281,5.8281,6.4081,6.8181,6.9781,7.1281,7.4181
2024-06-24 03:00:00,test023,0.0,1002.7818,50.4791,21.8655,21.6382,21.4818,21.4091,21.3618,21.3409,21.3282,21.3064,195.3727,153.1209,132.73,118.6645,113.0836,108.8018,105.6418,4.391,5.591,6.181,6.581,6.751,6.901,7.181
2024-06-24 03:15:00,test023,0.0,1002.9282,51.06,21.6991,21.4791,21.3282,21.2582,21.2118,21.1918,21.1791,21.1591,196.5827,158.0782,139.5064,126.7036,121.6236,117.7482,114.9945,4.3627,5.5727,6.1527,6.5627,6.7227,6.8727,7.1627
2024-06-24 03:30:00,test023,0.0,1003.0809,51.6109,21.5373,21.3245,21.1791,21.1109,21.0655,21.0473,21.0336,21.0145,197.8991,163.9945,147.6555,136.4018,131.9364,128.5591,126.2945,4.3686,5.5686,6.1586,6.5686,6.7286,6.8786,7.1686
2024-06-24 03:45:00,test023,0.0,1003.2364,52.1573,21.3782,21.1718,21.03,20.9636,20.92,20.9027,20.8882,20.8691,199.1664,169.8845,155.7882,146.0909,142.2427,139.3664,137.5945,4.306,5.516,6.106,6.516,6.676,6.826,7.106
2024-06-24 04:00:00,test023,0.0,1003.3936,52.6164,21.2536,21.0518,20.9127,20.8482,20.8064,20.7891,20.7745,20.7545,200.16,174.6464,162.39,153.9773,150.6391,148.1709,146.8082,4.1624,5.3824,5.9724,6.3824,6.5424,6.6924,6.9724
2024-06-24 04:15:00,test023,0.0,1003.5518,52.9818,21.1655,20.9664,20.8291,20.7655,20.7245,20.7073,20.6927,20.6709,200.8973,178.3009,167.4809,160.0827,157.1473,154.9945,153.9564,4.155,5.375,5.975,6.385,6.545,6.695,6.975
2024-06-24 04:30:00,test023,0.0,1003.71,53.2482,21.1145,20.9164,20.7791,20.7164,20.6745,20.6582,20.6436,20.6191,201.3991,180.8691,171.0836,164.43,161.79,159.8591,159.0582,4.1698,5.3998,5.9998,6.4098,6.5698,6.7198,6.9998
2024-06-24 04:45:00,test023,0.0,1003.8673,53.4064,21.1036,20.9036,20.7655,20.7027,20.66,20.6436,20.6282,20.6009,201.7,182.3864,173.2327,167.0545,164.6018,162.8,162.1409,4.2048,5.4348,6.0348,6.4548,6.6148,6.7648,7.0448
2024-06-24 05:00:00,test023,0.0,1004.0227,53.4491,21.1355,20.9309,20.79,20.7255,20.6818,20.6655,20.65,20.6173,201.8364,182.8873,173.9645,167.99,165.6173,163.8518,163.2309,4.0712,5.3112,5.9112,6.3312,6.5012,6.6412,6.9212
2024-06-24 05:15:00,test023,2.9,1004.1755,53.3691,21.2127,21.0009,20.8545,20.7873,20.7418,20.7245,20.71,20.6718,201.8364,182.3909,173.2909,167.2464,164.8464,163.0236,162.3345,3.9207,5.1007,5.6607,6.0607,6.2107,6.3507,6.6207
2024-06-24 05:30:00,test023,11.5633,1004.3245,53.1645,21.3345,21.1127,20.9591,20.8891,20.8409,20.8236,20.8082,20.7655,201.7009,180.8809,171.19,164.7973,162.2591,160.2855,159.4227,3.8879,4.9979,5.5379,5.9079,6.0579,6.1779,6.4379
2024-06-24 05:45:00,test023,29.5967,1004.4709,52.84,21.5,21.2655,21.1036,21.03,20.9782,20.9609,20.9445,20.8973,201.4027,178.3227,167.6227,160.6018,157.8136,155.5964,154.4591,3.8497,4.8897,5.3897,5.7397,5.8697,5.9897,6.2397
2024-06-24 06:00:00,test023,58.18,1004.6145,52.4,21.7073,21.4591,21.2873,21.2091,21.1545,21.1364,21.12,21.0682,200.9164,174.6827,162.5509,154.6173,151.4673,148.9127,147.4064,3.7653,4.7353,5.1953,5.5153,5.6453,5.7553,5.9753
2024-06-24 06:15:00,test023,96.7567,1004.7555,51.8518,21.9555,21.6918,21.5091,21.4264,21.3691,21.3491,21.3336,21.2782,200.2236,169.9418,155.9573,146.8273,143.2027,140.2173,138.2536,3.7214,4.6114,5.0414,5.3314,5.4514,5.5514,5.7514
2024-06-24 06:30:00,test023,139.6967,1004.8936,51.2009,22.2427,21.9636,21.77,21.6827,21.6218,21.6,21.5855,21.5291,199.3227,164.1055,147.8491,137.2418,133.0309,129.52,127.0127,3.5859,4.3859,4.7759,5.0459,5.1459,5.2359,5.4159
2024-06-24 06:45:00,test023,184.1133,1005.0282,50.5236,22.5373,22.2436,22.04,21.9473,21.8827,21.86,21.8455,21.7891,198.47,158.3109,139.78,127.6936,122.8955,118.86,115.81,3.5201,4.2501,4.6001,4.8301,4.9301,5.0101,5.1601
2024-06-24 07:00:00,test023,227.1767,1005.1491,49.8355,22.8455,22.5373,22.3245,22.2264,22.16,22.1364,22.1209,22.0655,196.6973,152.49,132.0955,118.7991,113.52,109.0555,105.5455,3.3204,3.9704,4.2804,4.4904,4.5704,4.6504,4.7704
2024-06-24 07:15:00,test023,270.9967,1005.2573,49.14,23.1673,22.8455,22.6245,22.5218,22.4527,22.4273,22.4118,22.3573,193.9864,146.63,124.7864,110.5491,104.8973,100.0982,96.2127,3.1346,3.7146,3.9846,4.1746,4.2446,4.3046,4.4146
2024-06-24 07:30:00,test023,315.0967,1005.3509,48.4455,23.5,23.1664,22.9364,22.8309,22.7591,22.7327,22.7173,22.6627,190.3091,140.71,117.8364,102.93,97.0127,91.9745,87.8036,3.0648,3.5748,3.8148,3.9748,4.0348,4.0948,4.1848
2024-06-24 07:45:00,test023,358.99,1005.4318,47.76,23.8409,23.4973,23.26,23.1509,23.0782,23.05,23.0345,22.9809,185.64,134.7155,111.2345,95.9355,89.8636,84.68,80.32,3.0537,3.4937,3.6937,3.8337,3.8937,3.9337,4.0137
2024-06-24 08:00:00,test023,402.45,1005.5,47.0909,24.1891,23.8364,23.5927,23.4809,23.4064,23.3782,23.3627,23.3091,179.9545,128.6318,104.9727,89.5609,83.4427,78.21,73.76,2.8402,3.2102,3.3802,3.4902,3.5402,3.5702,3.6402
2024-06-24 08:15:00,test023,445.1933,1005.5555,46.44,24.5436,24.1836,23.9345,23.82,23.7445,23.7155,23.7,23.6464,173.2527,122.4655,99.0573,83.8118,77.7609,72.5727,68.1318,2.7903,3.1403,3.3003,3.4003,3.4403,3.4803,3.5403
2024-06-24 08:30:00,test023,487.0633,1005.5982,45.8018,24.9064,24.5391,24.2864,24.1691,24.0927,24.0627,24.0473,23.9936,165.5545,116.2291,93.5,78.7,72.8264,67.7782,63.4409,2.7902,3.1102,3.2602,3.3502,3.3902,3.4202,3.4902
2024-06-24 08:45:00,test023,527.72,1005.6282,45.1718,25.2782,24.9045,24.6473,24.5291,24.4509,24.42,24.4045,24.35,156.8727,109.9291,88.3036,74.2264,68.6391,63.8255,59.6827,2.7423,3.0323,3.1723,3.2623,3.2923,3.3223,3.3823
2024-06-24 09:00:00,test023,566.9367,1005.6455,44.5436,25.6582,25.28,25.0191,24.8991,24.82,24.7882,24.7727,24.7164,147.2209,103.5718,83.47,70.39,65.1982,60.7136,56.85,2.7132,2.9832,3.1132,3.1932,3.2232,3.2532,3.3032
2024-06-24 09:15:00,test023,604.5,1005.6509,43.9136,26.0473,25.6645,25.4009,25.2791,25.1991,25.1673,25.1509,25.0909,136.6027,97.1573,78.9982,67.1882,62.5,58.44,54.9373,2.7257,2.9757,3.0957,3.1657,3.1957,3.2257,3.2757
2024-06-24 09:30:00,test023,639.6,1005.6455,43.2855,26.4464,26.0582,25.7918,25.6682,25.5882,25.5555,25.5391,25.4755,125.0227,90.6891,74.8909,64.6236,60.5482,57.0082,53.9482,2.7016,2.9316,3.0416,3.1016,3.1316,3.1616,3.2116
2024-06-24 09:45:00,test023,672.0,1005.6373,42.65,26.8473,26.4545,26.1845,26.0591,25.9773,25.9445,25.9282,25.8609,113.4591,84.25,70.82,62.0991,58.6373,55.6182,53.0027,2.5776,2.7976,2.8976,2.9576,2.9776,3.0076,3.0576
2024-06-24 10:00:00,test023,701.48,1005.6173,41.9845,27.2355,26.8373,26.5636,26.4364,26.3536,26.3209,26.3045,26.2345,103.2418,78.71,67.4409,60.1318,57.2291,54.6855,52.4764,2.566,2.756,2.846,2.906,2.926,2.946,2.996
2024-06-24 10:15:00,test023,728.45,1005.5864,41.2945,27.6109,27.2064,26.9291,26.7991,26.7155,26.6818,26.6664,26.5955,94.3727,74.0664,64.7491,58.7145,56.3182,54.2027,52.3636,2.5509,2.7309,2.8109,2.8609,2.8809,2.9009,2.9409
2024-06-24 10:30:00,test023,752.78,1005.5445,40.5809,27.9718,27.5609,27.28,27.1482,27.0618,27.0291,27.0127,26.9418,86.8582,70.3209,62.7445,57.8464,55.9,54.1664,52.6609,2.5714,2.7314,2.8014,2.8414,2.8614,2.8814,2.9214
2024-06-24 10:45:00,test023,774.3567,1005.4918,39.8464,28.3173,27.9009,27.6155,27.4818,27.3945,27.3609,27.3445,27.2745,80.7145,67.4864,61.4373,57.5355,55.9855,54.5855,53.3755,2.5602,2.7002,2.7602,2.8002,2.8202,2.8302,2.8702
2024-06-24 11:00:00,test023,793.08,1005.4282,39.0909,28.6482,28.2255,27.9364,27.8009,27.7127,27.6782,27.6627,27.5927,75.9582,65.5745,60.8382,57.7927,56.5818,55.4691,54.5155,2.5164,2.6464,2.6964,2.7264,2.7364,2.7564,2.7864
2024-06-24 11:15:00,test023,808.8633,1005.3527,38.3173,28.9627,28.5355,28.2418,28.1055,28.0164,27.9809,27.9664,27.8964,72.6109,64.6073,60.9673,58.6373,57.71,56.8364,56.0982,2.5978,2.7178,2.7578,2.7878,2.7978,2.8178,2.8478
2024-06-24 11:30:00,test023,821.6333,1005.2664,37.5264,29.26,28.8291,28.5327,28.3945,28.3055,28.2691,28.2555,28.1855,70.6891,64.6,61.8409,60.0855,59.3864,58.7036,58.1391,2.6061,2.7161,2.7561,2.7861,2.7961,2.8061,2.8361
2024-06-24 11:45:00,test023,831.3267,1005.1673,36.7218,29.5418,29.1073,28.8082,28.6691,28.5791,28.5427,28.5291,28.4591,70.1918,65.5536,63.4609,62.1391,61.6118,61.0718,60.6409,2.6237,2.7237,2.7637,2.7837,2.7937,2.8137,2.8437
2024-06-24 12:00:00,test023,837.8967,1005.0545,35.9064,29.8064,29.3691,29.0682,28.9282,28.8373,28.8009,28.7873,28.7173,71.1209,67.4682,65.8282,64.7982,64.3873,63.9418,63.6045,2.6276,2.7176,2.7576,2.7776,2.7876,2.7976,2.8276
2024-06-24 12:15:00,test023,841.3133,1004.9282,35.08,30.0536,29.6145,29.3118,29.1718,29.08,29.0436,29.0291,28.9591,73.4664,70.3355,68.9327,68.0555,67.7045,67.3036,67.0209,2.648,2.728,2.758,2.778,2.788,2.798,2.828
2024-06-24 12:30:00,test023,840.86,1004.7891,34.2418,30.2845,29.8436,29.54,29.4,29.3073,29.2709,29.2564,29.1864,77.2055,74.1291,72.7473,71.8791,71.5327,71.1273,70.8591,2.6297,2.6997,2.7397,2.7497,2.7597,2.7697,2.7997
2024-06-24 12:45:00,test023,836.5467,1004.6482,33.4191,30.5118,30.07,29.7655,29.6255,29.5327,29.4955,29.4809,29.4109,80.9918,77.9555,76.5891,75.7264,75.3827,74.97,74.7136,2.6356,2.6956,2.7256,2.7456,2.7556,2.7656,2.7856
2024-06-24 13:00:00,test023,828.4,1004.5064,32.6555,30.7227,30.28,29.9755,29.8355,29.7427,29.7055,29.6909,29.6209,84.7391,81.7627,80.4209,79.5709,79.2318,78.8155,78.5736,2.6691,2.7291,2.7591,2.7791,2.7791,2.7891,2.8191
2024-06-24 13:15:00,test023,817.1733,1004.3655,31.95,30.9173,30.4745,30.17,30.03,29.9382,29.9,29.8864,29.8164,88.4155,85.5145,84.2036,83.3718,83.04,82.6227,82.3982,2.7092,2.7692,2.7892,2.8092,2.8092,2.8192,2.8492
2024-06-24 13:30:00,test023,802.9267,1004.2255,31.3036,31.0964,30.6527,30.3491,30.2091,30.1173,30.08,30.0655,29.9955,91.9864,89.1736,87.9009,87.0909,86.7682,86.3536,86.15,2.7393,2.7893,2.8193,2.8293,2.8393,2.8493,2.8693
2024-06-24 13:45:00,test023,785.74,1004.0873,30.7182,31.2573,30.8145,30.5118,30.3718,30.28,30.2427,30.2282,30.1582,95.4218,92.7127,91.4855,90.7036,90.3918,89.9836,89.8045,2.7548,2.8048,2.8248,2.8448,2.8448,2.8548,2.8748
2024-06-24 14:00:00,test023,765.7033,1003.9518,30.1936,31.4,30.9591,30.6573,30.5173,30.4255,30.3882,30.3736,30.3036,98.6936,96.1064,94.9336,94.1845,93.8873,93.4882,93.3391,2.7721,2.8221,2.8521,2.8621,2.8721,2.8821,2.8921
2024-06-24 14:15:00,test023,742.92,1003.8173,29.7327,31.5255,31.0855,30.7845,30.6455,30.5536,30.5164,30.5018,30.4309,101.7864,99.3418,98.2336,97.5245,97.2427,96.8573,96.7427,2.7816,2.8416,2.8716,2.8916,2.9016,2.9116,2.9316
2024-06-24 14:30:00,test023,717.5033,1003.6864,29.3345,31.6309,31.1927,30.8936,30.7555,30.6636,30.6264,30.6118,30.5409,104.6991,102.4145,101.38,100.7173,100.4545,100.0855,100.01,2.8083,2.8783,2.9183,2.9383,2.9483,2.9583,2.9783
2024-06-24 14:45:00,test023,689.5833,1003.5591,29.0,31.7173,31.2809,30.9836,30.8464,30.7555,30.7182,30.7036,30.6327,107.4273,105.3155,104.3591,103.7482,103.5055,103.1555,103.1227,2.869,2.949,2.989,3.009,3.019,3.039,3.059
2024-06-24 15:00:00,test023,659.3033,1003.4355,28.7291,31.7827,31.35,31.0545,30.9182,30.8282,30.7918,30.7773,30.7064,109.9682,108.0336,107.1591,106.6,106.3782,106.0518,106.0636,2.8497,2.9497,2.9897,3.0197,3.0397,3.0497,3.0697
2024-06-24 15:15:00,test023,626.8167,1003.3173,28.5227,31.8264,31.3982,31.1064,30.9709,30.8827,30.8464,30.8318,30.7609,112.3245,110.5673,109.7745,109.27,109.07,108.7691,108.8264,2.9145,3.0245,3.0745,3.1145,3.1245,3.1345,3.1645
