timeStamp,wspd,wdir,swdown,glw,swddni,swddir,swddif,td2m,tsd,dpt2m,psfc,rh2m,qv2m,clflo,clfhi,power
2024-08-04 22:00:00,1.287,158.736,0.0,0.0,0.0,0.0,0.0,26.167,26.167,-1.432,991.856,90.079,0.019,6.764,6.659,0.0
2024-08-04 22:15:00,1.283,162.696,0.0,0.0,0.0,0.0,0.0,26.033,26.033,-1.353,991.884,90.606,0.019,6.734,6.866,0.0
2024-08-04 22:30:00,1.272,166.981,0.0,0.0,0.0,0.0,0.0,25.903,25.903,-1.278,991.904,91.102,0.019,6.574,7.085,0.0
2024-08-04 22:45:00,1.257,171.63,0.0,0.0,0.0,0.0,0.0,25.778,25.778,-1.208,991.919,91.569,0.019,6.302,7.319,0.0
2024-08-04 23:00:00,1.241,176.683,0.0,0.0,0.0,0.0,0.0,25.659,25.659,-1.143,991.931,92.007,0.019,5.934,7.57,0.0
2024-08-04 23:15:00,1.223,182.146,0.0,0.0,0.0,0.0,0.0,25.546,25.546,-1.083,991.938,92.415,0.019,5.505,7.846,0.0
2024-08-04 23:30:00,1.204,188.014,0.0,0.0,0.0,0.0,0.0,25.441,25.441,-1.027,991.941,92.794,0.019,5.047,8.16,0.0
2024-08-04 23:45:00,1.182,194.293,0.0,0.0,0.0,0.0,0.0,25.341,25.341,-0.976,991.938,93.141,0.019,4.564,8.528,0.0
2024-08-05 00:00:00,1.116,199.33,0.0,0.0,0.0,0.0,0.0,25.781,25.781,-1.217,991.478,91.514,0.019,8.303,7.188,0.0
2024-08-05 00:15:00,1.115,207.76,0.0,0.0,0.0,0.0,0.0,25.673,25.673,-1.159,991.436,91.903,0.019,7.362,7.224,0.0
2024-08-05 00:30:00,1.115,217.288,0.0,0.0,0.0,0.0,0.0,25.566,25.566,-1.1,991.387,92.296,0.019,6.603,7.297,0.0
2024-08-05 00:45:00,1.115,227.185,0.0,0.0,0.0,0.0,0.0,25.463,25.463,-1.044,991.337,92.68,0.019,6.012,7.414,0.0
2024-08-05 01:00:00,1.114,235.522,0.0,0.0,0.0,0.0,0.0,25.366,25.366,-0.992,991.294,93.033,0.019,5.574,7.574,0.0
2024-08-05 01:15:00,1.11,242.173,0.0,0.0,0.0,0.0,0.0,25.274,25.274,-0.944,991.26,93.356,0.019,5.266,7.779,0.0
2024-08-05 01:30:00,1.108,247.027,0.0,0.0,0.0,0.0,0.0,25.187,25.187,-0.901,991.233,93.656,0.019,5.052,8.027,0.0
2024-08-05 01:45:00,1.108,250.018,0.0,0.0,0.0,0.0,0.0,25.105,25.105,-0.86,991.214,93.933,0.019,4.899,8.318,0.0
2024-08-05 02:00:00,1.112,251.077,0.0,0.0,0.0,0.0,0.0,25.028,25.028,-0.822,991.205,94.193,0.019,4.772,8.652,0.0
2024-08-05 02:15:00,1.119,250.16,0.0,0.0,0.0,0.0,0.0,24.956,24.956,-0.787,991.205,94.437,0.019,4.654,9.026,0.0
2024-08-05 02:30:00,1.128,247.107,0.0,0.0,0.0,0.0,0.0,24.887,24.887,-0.754,991.215,94.664,0.019,4.546,9.444,0.0
2024-08-05 02:45:00,1.136,241.624,0.0,0.0,0.0,0.0,0.0,24.823,24.823,-0.724,991.235,94.874,0.019,4.45,9.904,0.0
2024-08-05 03:00:00,1.143,233.415,0.0,0.0,0.0,0.0,0.0,24.761,24.761,-0.696,991.264,95.066,0.019,4.364,10.405,0.0
2024-08-05 03:15:00,1.147,222.239,0.0,0.0,0.0,0.0,0.0,24.703,24.703,-0.671,991.306,95.241,0.019,4.291,10.95,0.0
2024-08-05 03:30:00,1.149,208.178,0.0,0.0,0.0,0.0,0.0,24.647,24.647,-0.648,991.357,95.395,0.019,4.226,11.536,0.0
2024-08-05 03:45:00,1.147,193.405,0.0,0.0,0.0,0.0,0.0,24.593,24.593,-0.627,991.413,95.546,0.019,4.17,12.165,0.0
2024-08-05 04:00:00,1.141,180.125,0.0,0.0,0.0,0.0,0.0,24.562,24.562,-0.614,991.474,95.631,0.019,4.119,12.831,0.0
2024-08-05 04:15:00,1.128,168.646,0.0,0.0,0.0,0.0,0.0,24.555,24.555,-0.612,991.54,95.65,0.019,4.073,13.52,0.0
2024-08-05 04:30:00,1.111,159.081,0.0,0.0,0.0,0.0,0.0,24.572,24.572,-0.619,991.613,95.601,0.019,4.027,14.221,0.0
2024-08-05 04:45:00,1.091,151.387,0.0,0.0,0.0,0.0,0.0,24.614,24.614,-0.636,991.689,95.48,0.019,3.982,14.921,0.0
2024-08-05 05:00:00,1.071,145.523,0.0,0.0,0.0,0.0,0.0,24.682,24.682,-0.664,991.769,95.284,0.019,3.934,15.609,0.0
2024-08-05 05:15:00,1.052,141.58,0.0,0.0,0.0,0.0,0.0,24.777,24.777,-0.704,991.852,95.01,0.019,3.885,16.272,0.0
2024-08-05 05:30:00,1.034,139.797,0.0,0.0,0.03,0.0,0.01,24.902,24.902,-0.755,991.936,94.654,0.019,3.829,16.897,0.0
2024-08-05 05:45:00,1.018,140.42,5.788,0.0,5.89,0.26,2.03,25.056,25.056,-0.819,992.022,94.213,0.019,3.769,17.474,0.6464
2024-08-05 06:00:00,1.002,143.694,11.693,0.0,43.64,4.046,10.75,25.241,25.241,-0.896,992.106,93.684,0.019,3.703,17.988,3.3142
2024-08-05 06:15:00,0.986,149.597,27.898,0.0,113.58,16.082,24.01,25.456,25.456,-0.987,992.191,93.066,0.019,3.63,18.429,7.4343
2024-08-05 06:30:00,0.97,157.856,53.385,0.0,198.98,37.933,38.85,25.703,25.703,-1.092,992.274,92.355,0.019,3.547,18.784,12.6561
2024-08-05 06:45:00,0.956,166.346,82.62,0.0,266.93,63.943,49.87,25.958,25.958,-1.203,992.352,91.608,0.019,3.451,19.046,19.2014
2024-08-05 07:00:00,0.945,173.755,111.976,0.0,325.46,93.851,59.31,26.224,26.224,-1.326,992.424,90.781,0.019,3.337,19.217,25.2674
2024-08-05 07:15:00,0.935,179.967,144.15,0.0,375.02,126.233,67.41,26.502,26.502,-1.464,992.488,89.873,0.02,3.204,19.296,29.5253
2024-08-05 07:30:00,0.927,185.03,177.166,0.0,416.83,160.186,74.42,26.79,26.79,-1.614,992.546,88.886,0.02,3.054,19.284,32.4656
2024-08-05 07:45:00,0.918,188.998,217.63,0.0,452.15,194.869,80.57,27.086,27.086,-1.777,992.598,87.826,0.02,2.894,19.178,35.3837
2024-08-05 08:00:00,0.908,191.927,256.82,0.0,482.53,230.021,85.97,27.39,27.39,-1.953,992.644,86.692,0.02,2.728,18.981,37.7181
2024-08-05 08:15:00,0.897,193.864,296.023,0.0,508.04,264.694,90.8,27.7,27.7,-2.143,992.682,85.488,0.02,2.566,18.691,39.3079
2024-08-05 08:30:00,0.884,194.847,335.478,0.0,529.84,298.808,95.12,28.017,28.017,-2.346,992.715,84.218,0.02,2.406,18.309,40.9012
2024-08-05 08:45:00,0.87,194.916,380.425,0.0,548.54,332.028,99.01,28.34,28.34,-2.561,992.742,82.885,0.02,2.245,17.835,42.1277
2024-08-05 09:00:00,0.855,194.111,426.221,0.0,564.61,364.055,102.52,28.669,28.669,-2.79,992.763,81.494,0.02,2.079,17.27,43.0413
2024-08-05 09:15:00,0.836,192.458,457.237,0.0,578.44,394.643,105.69,29.005,29.005,-3.031,992.778,80.047,0.02,1.905,16.612,43.807
2024-08-05 09:30:00,0.817,189.963,488.087,0.0,590.34,423.652,108.53,29.346,29.346,-3.285,992.788,78.547,0.02,1.724,15.862,44.4069
2024-08-05 09:45:00,0.798,187.663,519.589,0.0,600.25,450.6,111.04,29.689,29.689,-3.544,992.795,77.042,0.02,1.537,15.02,44.6635
2024-08-05 10:00:00,0.789,185.22,570.66,0.0,608.68,475.563,113.26,30.021,30.021,-3.798,992.79,75.594,0.02,1.348,14.095,45.0244
2024-08-05 10:15:00,0.792,182.62,596.594,0.0,615.8,498.382,115.22,30.339,30.339,-4.045,992.773,74.21,0.02,1.16,13.101,45.4255
2024-08-05 10:30:00,0.806,179.825,617.794,0.0,621.75,518.947,116.93,30.645,30.645,-4.283,992.744,72.891,0.02,0.987,12.056,45.9758
2024-08-05 10:45:00,0.831,176.783,651.224,0.0,626.63,537.127,118.39,30.936,30.936,-4.513,992.704,71.642,0.02,0.826,10.977,46.2192
2024-08-05 11:00:00,0.865,173.443,675.931,0.0,630.55,552.873,119.62,31.212,31.212,-4.733,992.653,70.466,0.02,0.672,9.879,46.2978
2024-08-05 11:15:00,0.907,169.751,703.408,0.0,633.57,566.063,120.61,31.472,31.472,-4.941,992.59,69.366,0.02,0.523,8.778,46.974
2024-08-05 11:30:00,0.959,165.671,711.301,0.0,635.77,576.671,121.38,31.716,31.716,-5.138,992.516,68.344,0.02,0.385,7.691,46.8472
2024-08-05 11:45:00,1.02,161.177,720.404,0.0,637.18,584.642,121.92,31.944,31.944,-5.321,992.433,67.402,0.02,0.287,6.635,46.7715
2024-08-05 12:00:00,1.092,156.244,729.996,0.0,637.84,589.924,122.23,32.152,32.152,-5.49,992.338,66.541,0.02,0.276,5.625,46.5887
2024-08-05 12:15:00,1.174,150.86,733.119,0.0,637.78,592.5,122.33,32.341,32.341,-5.645,992.235,65.766,0.02,0.38,4.678,46.4973
2024-08-05 12:30:00,1.266,145.05,724.0,0.0,637.01,592.4,122.21,32.511,32.511,-5.783,992.121,65.077,0.02,0.634,3.81,46.0956
2024-08-05 12:45:00,1.357,139.199,715.101,0.0,629.59,584.033,120.72,32.674,32.674,-5.916,992.007,64.419,0.02,1.075,3.029,45.8686
2024-08-05 13:00:00,1.438,133.89,709.86,0.0,621.48,573.129,119.03,32.816,32.816,-6.034,991.896,63.846,0.02,1.737,2.359,45.9755
2024-08-05 13:15:00,1.509,129.193,701.213,0.0,612.71,559.738,117.13,32.938,32.938,-6.134,991.789,63.357,0.02,2.64,1.792,45.8916
2024-08-05 13:30:00,1.571,125.142,673.308,0.0,603.25,543.939,115.04,33.039,33.039,-6.218,991.684,62.955,0.02,3.733,1.319,45.7862
2024-08-05 13:45:00,1.623,121.726,647.629,0.0,593.1,525.943,112.75,33.118,33.118,-6.284,991.586,62.639,0.02,4.885,0.934,45.6529
2024-08-05 14:00:00,1.665,118.936,630.749,0.0,582.25,505.912,110.27,33.175,33.175,-6.331,991.491,62.411,0.02,5.964,0.627,45.0829
2024-08-05 14:15:00,1.694,116.743,609.927,0.0,570.67,483.903,107.61,33.211,33.211,-6.361,991.403,62.271,0.02,6.839,0.392,44.6105
2024-08-05 14:30:00,1.713,115.143,578.619,0.0,558.3,460.165,104.77,33.224,33.224,-6.372,991.319,62.219,0.02,7.476,0.237,43.918
2024-08-05 14:45:00,1.72,114.164,552.549,0.0,545.1,434.82,101.76,33.214,33.214,-6.364,991.242,62.256,0.02,7.948,0.173,43.1166
2024-08-05 15:00:00,1.717,113.834,530.369,0.0,531.0,408.136,98.56,33.182,33.182,-6.337,991.17,62.383,0.02,8.344,0.194,42.2784
2024-08-05 15:15:00,1.706,114.152,500.019,0.0,515.91,380.186,95.19,33.126,33.126,-6.292,991.104,62.598,0.02,8.745,0.3,41.1916
2024-08-05 15:30:00,1.685,115.069,460.21,0.0,499.72,351.252,91.63,33.049,33.049,-6.228,991.043,62.904,0.02,9.155,0.499,40.2647
2024-08-05 15:45:00,1.661,115.986,441.788,0.0,492.92,328.547,89.82,32.962,32.962,-6.156,990.986,63.253,0.02,9.499,0.791,39.4213
2024-08-05 16:00:00,1.638,116.91,418.611,0.0,484.15,304.094,87.69,32.852,32.852,-6.057,990.946,63.731,0.02,9.699,1.197,38.1471
2024-08-05 16:15:00,1.614,117.814,384.467,0.0,473.07,278.064,85.19,32.719,32.719,-5.932,990.923,64.341,0.02,9.752,1.734,37.1931
2024-08-05 16:30:00,1.589,118.738,357.349,0.0,459.24,250.658,82.28,32.565,32.565,-5.782,990.915,65.083,0.02,9.801,2.41,35.8396
2024-08-05 16:45:00,1.567,119.736,320.761,0.0,442.15,222.01,78.9,32.387,32.387,-5.607,990.924,65.954,0.02,10.054,3.232,34.3287
2024-08-05 17:00:00,1.551,120.865,282.253,0.0,421.13,192.498,74.97,32.186,32.186,-5.41,990.946,66.95,0.02,10.716,4.204,32.6197
2024-08-05 17:15:00,1.542,122.147,236.089,0.0,395.36,162.445,70.39,31.963,31.963,-5.191,990.981,68.068,0.02,11.871,5.312,30.4969
2024-08-05 17:30:00,1.539,123.561,203.509,0.0,363.81,132.332,65.01,31.715,31.715,-4.952,991.027,69.311,0.02,13.399,6.501,28.3651
2024-08-05 17:45:00,1.539,125.076,168.731,0.0,325.27,102.671,58.67,31.444,31.444,-4.692,991.086,70.686,0.02,15.099,7.686,25.6282
2024-08-05 18:00:00,1.539,126.661,134.396,0.0,278.38,74.347,51.12,31.148,31.148,-4.41,991.156,72.201,0.021,16.767,8.78,19.381
2024-08-05 18:15:00,1.537,128.307,102.249,0.0,222.02,48.432,42.09,30.828,30.828,-4.107,991.239,73.863,0.021,18.276,9.684,14.2155
2024-08-05 18:30:00,1.537,130.097,73.837,0.0,156.35,26.424,31.38,30.485,30.485,-3.786,991.334,75.661,0.021,19.606,10.349,9.193
2024-08-05 18:45:00,1.537,132.108,45.645,0.0,78.19,9.38,17.43,30.134,30.134,-3.466,991.43,77.491,0.021,20.781,10.794,5.283
2024-08-05 19:00:00,1.54,135.173,27.611,0.0,21.64,1.54,5.97,29.787,29.787,-3.166,991.524,79.247,0.021,21.831,11.047,1.094
2024-08-05 19:15:00,1.548,139.431,16.91,0.0,1.04,0.024,0.46,29.447,29.447,-2.886,991.619,80.913,0.021,22.726,11.14,0.0
2024-08-05 19:30:00,1.56,144.74,0.0,0.0,0.0,0.0,0.0,29.117,29.117,-2.628,991.715,82.477,0.021,23.408,11.08,0.0
2024-08-05 19:45:00,1.574,150.69,0.0,0.0,0.0,0.0,0.0,28.802,28.802,-2.391,991.812,83.934,0.021,23.862,10.848,0.0
2024-08-05 20:00:00,1.585,156.872,0.0,0.0,0.0,0.0,0.0,28.504,28.504,-2.177,991.91,85.275,0.021,24.069,10.425,0.0
2024-08-05 20:15:00,1.591,162.886,0.0,0.0,0.0,0.0,0.0,28.228,28.228,-1.985,992.007,86.489,0.021,24.095,9.832,0.0
2024-08-05 20:30:00,1.593,168.738,0.0,0.0,0.0,0.0,0.0,27.977,27.977,-1.818,992.102,87.558,0.021,24.026,9.142,0.0
2024-08-05 20:45:00,1.59,174.826,0.0,0.0,0.0,0.0,0.0,27.753,27.753,-1.678,992.191,88.47,0.021,23.893,8.434,0.0
2024-08-05 21:00:00,1.581,181.549,0.0,0.0,0.0,0.0,0.0,27.555,27.555,-1.564,992.274,89.212,0.021,23.726,7.785,0.0
2024-08-05 21:15:00,1.563,189.236,0.0,0.0,0.0,0.0,0.0,27.386,27.386,-1.477,992.348,89.784,0.021,23.52,7.215,0.0
2024-08-05 21:30:00,1.534,197.875,0.0,0.0,0.0,0.0,0.0,27.245,27.245,-1.415,992.409,90.196,0.02,23.261,6.67,0.0
2024-08-05 21:45:00,1.496,206.518,0.0,0.0,0.0,0.0,0.0,27.118,27.118,-1.361,992.46,90.552,0.02,22.96,6.094,0.0
2024-08-05 22:00:00,1.456,214.352,0.0,0.0,0.0,0.0,0.0,27.003,27.003,-1.315,992.498,90.858,0.02,22.64,5.438,0.0
2024-08-05 22:15:00,1.417,221.367,0.0,0.0,0.0,0.0,0.0,26.897,26.897,-1.275,992.524,91.126,0.02,22.299,4.696,0.0
2024-08-05 22:30:00,1.38,227.88,0.0,0.0,0.0,0.0,0.0,26.797,26.797,-1.239,992.537,91.363,0.02,21.877,3.955,0.0
2024-08-05 22:45:00,1.346,234.263,0.0,0.0,0.0,0.0,0.0,26.701,26.701,-1.208,992.541,91.576,0.02,21.293,3.253,0.0
2024-08-05 23:00:00,1.316,240.889,0.0,0.0,0.0,0.0,0.0,26.604,26.604,-1.178,992.537,91.772,0.02,20.465,2.604,0.0
2024-08-05 23:15:00,1.291,247.737,0.0,0.0,0.0,0.0,0.0,26.505,26.505,-1.151,992.529,91.956,0.02,19.373,2.016,0.0
2024-08-05 23:30:00,1.272,254.404,0.0,0.0,0.0,0.0,0.0,26.403,26.403,-1.125,992.518,92.129,0.02,18.073,1.494,0.0
2024-08-05 23:45:00,1.262,260.501,0.0,0.0,0.0,0.0,0.0,26.298,26.298,-1.101,992.505,92.29,0.02,16.649,1.038,0.0
2024-08-06 00:00:00,0.986,256.499,0.0,0.0,0.0,0.0,0.0,26.54,26.54,-1.736,992.572,88.089,0.019,21.804,6.392,0.0
2024-08-06 00:15:00,1.054,258.009,0.0,0.0,0.0,0.0,0.0,26.397,26.397,-1.658,992.576,88.601,0.019,21.221,6.596,0.0
2024-08-06 00:30:00,1.128,259.459,0.0,0.0,0.0,0.0,0.0,26.256,26.256,-1.58,992.581,89.11,0.019,20.463,6.842,0.0
2024-08-06 00:45:00,1.203,261.013,0.0,0.0,0.0,0.0,0.0,26.114,26.114,-1.502,992.586,89.616,0.019,19.606,7.134,0.0
2024-08-06 01:00:00,1.267,262.911,0.0,0.0,0.0,0.0,0.0,25.978,25.978,-1.43,992.593,90.093,0.019,18.729,7.474,0.0
2024-08-06 01:15:00,1.321,265.157,0.0,0.0,0.0,0.0,0.0,25.846,25.846,-1.363,992.602,90.536,0.019,17.841,7.86,0.0
2024-08-06 01:30:00,1.362,267.627,0.0,0.0,0.0,0.0,0.0,25.72,25.72,-1.301,992.614,90.948,0.019,16.902,8.294,0.0
2024-08-06 01:45:00,1.393,270.074,0.0,0.0,0.0,0.0,0.0,25.598,25.598,-1.244,992.629,91.332,0.019,15.887,8.774,0.0
2024-08-06 02:00:00,1.415,272.25,0.0,0.0,0.0,0.0,0.0,25.482,25.482,-1.19,992.649,91.691,0.019,14.77,9.3,0.0
2024-08-06 02:15:00,1.427,273.956,0.0,0.0,0.0,0.0,0.0,25.371,25.371,-1.14,992.674,92.026,0.019,13.582,9.874,0.0
2024-08-06 02:30:00,1.432,275.206,0.0,0.0,0.0,0.0,0.0,25.265,25.265,-1.095,992.703,92.336,0.019,12.393,10.494,0.0
2024-08-06 02:45:00,1.427,276.175,0.0,0.0,0.0,0.0,0.0,25.166,25.166,-1.052,992.737,92.621,0.019,11.252,11.161,0.0
2024-08-06 03:00:00,1.411,277.04,0.0,0.0,0.0,0.0,0.0,25.07,25.07,-1.015,992.775,92.877,0.019,10.211,11.874,0.0
2024-08-06 03:15:00,1.385,277.933,0.0,0.0,0.0,0.0,0.0,24.98,24.98,-0.981,992.819,93.108,0.018,9.289,12.636,0.0
2024-08-06 03:30:00,1.348,278.914,0.0,0.0,0.0,0.0,0.0,24.894,24.894,-0.95,992.869,93.316,0.018,8.484,13.444,0.0
2024-08-06 03:45:00,1.311,279.794,0.0,0.0,0.0,0.0,0.0,24.807,24.807,-0.919,992.923,93.528,0.018,7.802,14.298,0.0
2024-08-06 04:00:00,1.276,280.301,0.0,0.0,0.0,0.0,0.0,24.745,24.745,-0.897,992.985,93.681,0.018,7.251,15.192,0.0
2024-08-06 04:15:00,1.244,280.578,0.0,0.0,0.0,0.0,0.0,24.707,24.707,-0.883,993.054,93.774,0.018,6.827,16.11,0.0
2024-08-06 04:30:00,1.214,280.838,0.0,0.0,0.0,0.0,0.0,24.695,24.695,-0.879,993.133,93.802,0.018,6.524,17.039,0.0
2024-08-06 04:45:00,1.184,281.241,0.0,0.0,0.0,0.0,0.0,24.708,24.708,-0.885,993.217,93.759,0.018,6.345,17.964,0.0
2024-08-06 05:00:00,1.155,281.946,0.0,0.0,0.0,0.0,0.0,24.75,24.75,-0.903,993.308,93.637,0.018,6.294,18.869,0.0
2024-08-06 05:15:00,1.127,282.951,0.0,0.0,0.0,0.0,0.0,24.823,24.823,-0.934,993.404,93.43,0.018,6.394,19.742,0.0
2024-08-06 05:30:00,1.102,284.051,0.0,0.0,0.01,0.0,0.0,24.926,24.926,-0.977,993.505,93.131,0.018,6.629,20.566,0.0
2024-08-06 05:45:00,1.08,285.007,5.295,0.0,4.86,0.202,1.72,25.062,25.062,-1.036,993.609,92.736,0.018,6.926,21.326,0.6322
2024-08-06 06:00:00,1.061,285.582,10.393,0.0,39.79,3.586,9.9,25.23,25.23,-1.109,993.715,92.237,0.019,7.209,22.009,2.5089
2024-08-06 06:15:00,1.046,285.56,25.514,0.0,106.98,14.87,22.7,25.431,25.431,-1.199,993.82,91.632,0.019,7.398,22.6,6.3188
2024-08-06 06:30:00,1.034,284.85,48.799,0.0,189.94,35.721,37.14,25.666,25.666,-1.306,993.926,90.917,0.019,7.482,23.084,6.4088
2024-08-06 06:45:00,1.023,283.774,73.66,0.0,257.02,60.959,48.03,25.908,25.908,-1.419,994.027,90.165,0.019,7.531,23.456,13.0085
2024-08-06 07:00:00,1.014,282.282,106.633,0.0,315.18,90.149,57.4,26.16,26.16,-1.544,994.118,89.344,0.019,7.612,23.712,17.3756
2024-08-06 07:15:00,1.01,280.457,138.457,0.0,364.73,121.929,65.5,26.42,26.42,-1.679,994.198,88.461,0.019,7.779,23.854,21.8449
2024-08-06 07:30:00,1.007,278.353,168.815,0.0,406.8,155.413,72.55,26.686,26.686,-1.824,994.268,87.521,0.019,8.038,23.882,25.6639
2024-08-06 07:45:00,1.006,275.94,211.161,0.0,442.62,189.785,78.77,26.958,26.958,-1.98,994.326,86.525,0.019,8.354,23.796,29.7745
2024-08-06 08:00:00,1.004,273.188,249.09,0.0,473.69,224.789,84.27,27.234,27.234,-2.145,994.374,85.477,0.019,8.693,23.596,32.0024
2024-08-06 08:15:00,1.004,270.104,289.288,0.0,500.02,259.546,89.24,27.513,27.513,-2.32,994.409,84.377,0.019,9.075,23.281,35.1918
2024-08-06 08:30:00,1.004,266.779,327.004,0.0,522.77,293.765,93.72,27.796,27.796,-2.506,994.434,83.227,0.019,9.54,22.853,36.8312
2024-08-06 08:45:00,1.006,263.359,372.467,0.0,542.52,327.328,97.79,28.083,28.083,-2.701,994.448,82.031,0.019,10.078,22.312,38.0371
2024-08-06 09:00:00,1.008,259.988,418.966,0.0,559.72,359.856,101.49,28.373,28.373,-2.906,994.451,80.791,0.02,10.684,21.658,23.7851
2024-08-06 09:15:00,1.014,256.709,453.075,0.0,574.74,391.091,104.86,28.666,28.666,-3.122,994.442,79.507,0.02,11.268,20.893,19.03
2024-08-06 09:30:00,1.022,253.432,483.305,0.0,587.89,420.82,107.93,28.964,28.964,-3.348,994.42,78.175,0.02,11.734,20.017,32.6114
2024-08-06 09:45:00,1.03,250.116,511.615,0.0,595.88,446.219,110.07,29.265,29.265,-3.582,994.394,76.826,0.02,12.056,19.034,40.2127
2024-08-06 10:00:00,1.039,245.99,557.096,0.0,602.33,469.55,111.92,29.556,29.556,-3.813,994.356,75.51,0.02,12.208,17.953,41.711
2024-08-06 10:15:00,1.049,241.041,582.441,0.0,607.41,490.531,113.49,29.839,29.839,-4.041,994.306,74.232,0.02,12.198,16.794,41.7217
2024-08-06 10:30:00,1.059,235.366,604.684,0.0,611.28,509.148,114.8,30.111,30.111,-4.264,994.246,72.996,0.019,12.049,15.585,45.053
2024-08-06 10:45:00,1.07,229.096,620.151,0.0,614.06,525.3,115.85,30.371,30.371,-4.482,994.176,71.808,0.019,11.758,14.353,45.5778
2024-08-06 11:00:00,1.084,222.36,654.045,0.0,615.85,538.947,116.67,30.617,30.617,-4.694,994.095,70.673,0.019,11.323,13.127,45.5945
2024-08-06 11:15:00,1.1,215.233,667.574,0.0,616.73,549.998,117.24,30.849,30.849,-4.898,994.004,69.594,0.019,10.784,11.939,46.229
2024-08-06 11:30:00,1.12,207.695,690.099,0.0,616.78,558.4,117.59,31.066,31.066,-5.093,993.904,68.575,0.019,10.236,10.797,46.5816
2024-08-06 11:45:00,1.145,199.682,695.962,0.0,616.05,564.18,117.71,31.265,31.265,-5.278,993.795,67.619,0.019,9.779,9.694,45.6105
2024-08-06 12:00:00,1.173,191.131,696.538,0.0,614.58,567.345,117.61,31.447,31.447,-5.453,993.68,66.731,0.019,9.516,8.622,45.5888
2024-08-06 12:15:00,1.204,182.007,697.601,0.0,612.4,567.847,117.3,31.612,31.612,-5.615,993.558,65.913,0.019,9.477,7.572,29.6453
2024-08-06 12:30:00,1.242,172.333,696.396,0.0,609.53,565.742,116.77,31.757,31.757,-5.764,993.428,65.169,0.019,9.605,6.554,26.3081
2024-08-06 12:45:00,1.283,162.806,687.561,0.0,602.39,557.735,115.35,31.895,31.895,-5.911,993.299,64.446,0.019,9.835,5.588,41.5118
2024-08-06 13:00:00,1.324,154.254,664.728,0.0,594.59,547.242,113.72,32.013,32.013,-6.043,993.176,63.803,0.019,10.104,4.683,42.5537
2024-08-06 13:15:00,1.365,146.666,643.277,0.0,586.14,534.336,111.89,32.111,32.111,-6.159,993.059,63.24,0.019,10.376,3.872,27.2156
2024-08-06 13:30:00,1.406,139.994,639.229,0.0,577.04,519.213,109.88,32.19,32.19,-6.259,992.949,62.759,0.019,10.644,3.154,44.1252
2024-08-06 13:45:00,1.444,134.178,626.753,0.0,567.27,501.935,107.68,32.251,32.251,-6.341,992.846,62.364,0.019,10.903,2.509,32.4588
2024-08-06 14:00:00,1.478,129.157,611.377,0.0,556.83,482.714,105.31,32.293,32.293,-6.406,992.749,62.056,0.019,11.15,1.918,24.0324
2024-08-06 14:15:00,1.506,124.916,580.257,0.0,545.69,461.607,102.75,32.316,32.316,-6.452,992.66,61.838,0.019,11.373,1.381,20.3342
2024-08-06 14:30:00,1.527,121.499,550.043,0.0,533.79,438.852,100.03,32.322,32.322,-6.479,992.578,61.711,0.019,11.557,0.914,35.1836
2024-08-06 14:45:00,1.542,118.966,521.33,0.0,521.09,414.568,97.13,32.309,32.309,-6.487,992.505,61.673,0.019,11.693,0.537,18.6929
2024-08-06 15:00:00,1.549,117.374,503.532,0.0,507.52,388.954,94.06,32.278,32.278,-6.476,992.44,61.724,0.019,11.769,0.266,19.3062
2024-08-06 15:15:00,1.55,116.761,466.967,0.0,493.0,362.138,90.82,32.229,32.229,-6.447,992.385,61.863,0.019,11.788,0.103,32.3738
2024-08-06 15:30:00,1.544,117.119,438.781,0.0,477.42,334.39,87.41,32.164,32.164,-6.398,992.338,62.094,0.019,11.767,0.069,14.6011
2024-08-06 15:45:00,1.537,117.624,420.147,0.0,470.45,312.405,85.6,32.091,32.091,-6.34,992.295,62.368,0.019,11.721,0.162,20.5078
2024-08-06 16:00:00,1.526,119.14,393.245,0.0,461.59,288.794,83.47,32.006,32.006,-6.267,992.264,62.719,0.019,11.666,0.344,9.6354
2024-08-06 16:15:00,1.512,121.643,362.553,0.0,450.53,263.669,81.0,31.909,31.909,-6.177,992.242,63.154,0.019,11.616,0.605,5.1168
2024-08-06 16:30:00,1.494,125.126,327.478,0.0,436.85,237.222,78.15,31.798,31.798,-6.07,992.23,63.669,0.019,11.588,0.94,3.6301
2024-08-06 16:45:00,1.474,129.593,292.352,0.0,420.04,209.766,74.85,31.673,31.673,-5.95,992.228,64.256,0.019,11.601,1.332,1.3039
2024-08-06 17:00:00,1.451,135.047,256.299,0.0,399.49,181.489,71.02,31.532,31.532,-5.817,992.236,64.907,0.019,11.676,1.763,0.6709
2024-08-06 17:15:00,1.426,141.476,221.443,0.0,374.39,152.756,66.57,31.374,31.374,-5.675,992.255,65.613,0.019,11.829,2.216,0.9817
2024-08-06 17:30:00,1.399,148.849,191.174,0.0,343.77,123.98,61.37,31.199,31.199,-5.525,992.283,66.365,0.019,12.042,2.684,1.424
2024-08-06 17:45:00,1.37,157.134,153.113,0.0,306.47,95.823,55.24,31.011,31.011,-5.369,992.319,67.157,0.019,12.266,3.173,3.1653
2024-08-06 18:00:00,1.337,166.296,125.803,0.0,261.19,68.965,47.97,30.812,30.812,-5.208,992.365,67.978,0.019,12.456,3.683,0.931
