timeStamp,wspd,wdir,swdown,glw,swddni,swddir,swddif,td2m,tsd,dpt2m,psfc,rh2m,qv2m,clflo,clfhi
2024-12-30 16:30:00,3.969,203.796,188.442,0.0,366.34,36.194,12.33,4.434,4.434,-21.176,1013.231,18.596,0.001,11.18,0.0
2024-12-30 16:45:00,3.819,198.395,131.206,0.0,217.06,12.268,6.84,4.066,4.066,-20.851,1013.432,19.129,0.001,11.971,0.0
2024-12-30 17:00:00,3.677,195.374,88.254,0.0,58.76,0.769,1.47,3.706,3.706,-20.546,1013.635,19.64,0.001,12.894,0.0
2024-12-30 17:15:00,3.545,194.764,0.0,0.0,0.0,0.0,0.0,3.357,3.357,-20.263,1013.841,20.127,0.001,13.88,0.0
2024-12-30 17:30:00,3.421,196.498,0.0,0.0,0.0,0.0,0.0,3.023,3.023,-19.998,1014.047,20.593,0.001,14.89,0.0
2024-12-30 17:45:00,3.308,200.404,0.0,0.0,0.0,0.0,0.0,2.704,2.704,-19.751,1014.255,21.035,0.001,15.927,0.0
2024-12-30 18:00:00,3.205,206.306,0.0,0.0,0.0,0.0,0.0,2.405,2.405,-19.521,1014.465,21.453,0.001,16.995,0.0
2024-12-30 18:15:00,3.115,214.024,0.0,0.0,0.0,0.0,0.0,2.124,2.124,-19.309,1014.674,21.847,0.001,18.064,0.0
2024-12-30 18:30:00,3.034,223.544,0.0,0.0,0.0,0.0,0.0,1.864,1.864,-19.111,1014.884,22.219,0.001,19.056,0.0
2024-12-30 18:45:00,2.955,232.708,0.0,0.0,0.0,0.0,0.0,1.611,1.611,-18.918,1015.09,22.589,0.001,19.889,0.0
2024-12-30 19:00:00,2.881,240.496,0.0,0.0,0.0,0.0,0.0,1.363,1.363,-18.712,1015.284,22.989,0.001,20.482,0.0
2024-12-30 19:15:00,2.807,247.063,0.0,0.0,0.0,0.0,0.0,1.117,1.117,-18.492,1015.465,23.423,0.001,20.826,0.0
2024-12-30 19:30:00,2.734,252.517,0.0,0.0,0.0,0.0,0.0,0.873,0.873,-18.259,1015.632,23.89,0.001,20.954,0.0
2024-12-30 19:45:00,2.659,256.941,0.0,0.0,0.0,0.0,0.0,0.629,0.629,-18.014,1015.786,24.391,0.001,20.879,0.0
2024-12-30 20:00:00,2.584,260.413,0.0,0.0,0.0,0.0,0.0,0.386,0.386,-17.757,1015.928,24.926,0.001,20.611,0.0
2024-12-30 20:15:00,2.509,263.121,0.0,0.0,0.0,0.0,0.0,0.143,0.143,-17.49,1016.057,25.494,0.001,20.117,0.0
2024-12-30 20:30:00,2.434,265.205,0.0,0.0,0.0,0.0,0.0,-0.101,-0.101,-17.213,1016.173,26.096,0.001,19.377,0.0
2024-12-30 20:45:00,2.357,266.649,0.0,0.0,0.0,0.0,0.0,-0.346,-0.346,-16.926,1016.275,26.732,0.001,18.427,0.0
2024-12-30 21:00:00,2.278,267.435,0.0,0.0,0.0,0.0,0.0,-0.595,-0.595,-16.629,1016.366,27.404,0.001,17.303,0.0
2024-12-30 21:15:00,2.196,267.372,0.0,0.0,0.0,0.0,0.0,-0.846,-0.846,-16.323,1016.446,28.113,0.001,16.053,0.0
2024-12-30 21:30:00,2.113,266.213,0.0,0.0,0.0,0.0,0.0,-1.097,-1.097,-16.01,1016.514,28.855,0.001,14.716,0.0
2024-12-30 21:45:00,2.027,265.024,0.0,0.0,0.0,0.0,0.0,-1.348,-1.348,-15.703,1016.579,29.598,0.001,13.306,0.0
2024-12-30 22:00:00,1.946,264.135,0.0,0.0,0.0,0.0,0.0,-1.585,-1.585,-15.419,1016.635,30.305,0.001,11.844,0.0
2024-12-30 22:15:00,1.871,263.464,0.0,0.0,0.0,0.0,0.0,-1.808,-1.808,-15.155,1016.684,30.972,0.001,10.374,0.0
2024-12-30 22:30:00,1.801,262.946,0.0,0.0,0.0,0.0,0.0,-2.016,-2.016,-14.911,1016.723,31.6,0.001,8.966,0.0
2024-12-30 22:45:00,1.736,262.515,0.0,0.0,0.0,0.0,0.0,-2.211,-2.211,-14.687,1016.753,32.188,0.001,7.687,0.0
2024-12-30 23:00:00,1.675,262.1,0.0,0.0,0.0,0.0,0.0,-2.393,-2.393,-14.48,1016.774,32.738,0.001,6.604,0.0
2024-12-30 23:15:00,1.62,261.786,0.0,0.0,0.0,0.0,0.0,-2.562,-2.562,-14.291,1016.786,33.249,0.001,5.731,0.0
2024-12-30 23:30:00,1.57,261.746,0.0,0.0,0.0,0.0,0.0,-2.717,-2.717,-14.119,1016.79,33.721,0.001,5.018,0.0
2024-12-30 23:45:00,1.526,262.082,0.0,0.0,0.0,0.0,0.0,-2.86,-2.86,-13.963,1016.784,34.153,0.001,4.416,0.0
2024-12-31 00:00:00,1.257,257.732,0.0,0.0,0.0,0.0,0.0,-2.522,-2.522,-14.629,1016.566,32.34,0.001,0.866,0.0
2024-12-31 00:15:00,1.246,257.245,0.0,0.0,0.0,0.0,0.0,-2.674,-2.674,-14.426,1016.546,32.885,0.001,0.777,0.0
2024-12-31 00:30:00,1.248,255.84,0.0,0.0,0.0,0.0,0.0,-2.825,-2.825,-14.224,1016.522,33.432,0.001,0.692,0.0
2024-12-31 00:45:00,1.253,254.576,0.0,0.0,0.0,0.0,0.0,-2.975,-2.975,-14.025,1016.496,33.98,0.001,0.608,0.0
2024-12-31 01:00:00,1.256,253.32,0.0,0.0,0.0,0.0,0.0,-3.117,-3.117,-13.838,1016.462,34.504,0.001,0.524,0.0
2024-12-31 01:15:00,1.259,252.026,0.0,0.0,0.0,0.0,0.0,-3.25,-3.25,-13.662,1016.418,35.003,0.001,0.446,0.0
2024-12-31 01:30:00,1.26,250.609,0.0,0.0,0.0,0.0,0.0,-3.374,-3.374,-13.496,1016.367,35.479,0.001,0.371,0.0
2024-12-31 01:45:00,1.259,249.011,0.0,0.0,0.0,0.0,0.0,-3.49,-3.49,-13.34,1016.308,35.932,0.001,0.299,0.0
2024-12-31 02:00:00,1.256,247.176,0.0,0.0,0.0,0.0,0.0,-3.597,-3.597,-13.193,1016.242,36.361,0.001,0.23,0.0
2024-12-31 02:15:00,1.251,245.084,0.0,0.0,0.0,0.0,0.0,-3.696,-3.696,-13.056,1016.169,36.766,0.001,0.165,0.0
2024-12-31 02:30:00,1.243,242.743,0.0,0.0,0.0,0.0,0.0,-3.786,-3.786,-12.928,1016.088,37.149,0.001,0.107,0.0
2024-12-31 02:45:00,1.232,240.145,0.0,0.0,0.0,0.0,0.0,-3.868,-3.868,-12.81,1015.999,37.507,0.001,0.06,0.0
2024-12-31 03:00:00,1.218,237.291,0.0,0.0,0.0,0.0,0.0,-3.942,-3.942,-12.7,1015.902,37.842,0.001,0.027,0.0
2024-12-31 03:15:00,1.201,234.196,0.0,0.0,0.0,0.0,0.0,-4.007,-4.007,-12.598,1015.796,38.153,0.001,0.008,0.0
2024-12-31 03:30:00,1.179,230.912,0.0,0.0,0.0,0.0,0.0,-4.063,-4.063,-12.506,1015.683,38.439,0.001,0.0,0.0
2024-12-31 03:45:00,1.157,227.654,0.0,0.0,0.0,0.0,0.0,-4.119,-4.119,-12.414,1015.569,38.725,0.001,0.0,0.0
2024-12-31 04:00:00,1.143,224.681,0.0,0.0,0.0,0.0,0.0,-4.172,-4.172,-12.319,1015.465,39.022,0.001,0.0,0.0
2024-12-31 04:15:00,1.135,222.017,0.0,0.0,0.0,0.0,0.0,-4.221,-4.221,-12.222,1015.369,39.326,0.001,0.0,0.0
2024-12-31 04:30:00,1.135,219.645,0.0,0.0,0.0,0.0,0.0,-4.266,-4.266,-12.124,1015.283,39.638,0.001,0.0,0.0
2024-12-31 04:45:00,1.143,217.534,0.0,0.0,0.0,0.0,0.0,-4.307,-4.307,-12.024,1015.206,39.956,0.001,0.0,0.0
2024-12-31 05:00:00,1.157,215.652,0.0,0.0,0.0,0.0,0.0,-4.344,-4.344,-11.924,1015.136,40.28,0.001,0.0,0.0
2024-12-31 05:15:00,1.179,213.979,0.0,0.0,0.0,0.0,0.0,-4.375,-4.375,-11.823,1015.076,40.608,0.001,0.0,0.0
2024-12-31 05:30:00,1.209,212.514,0.0,0.0,0.0,0.0,0.0,-4.403,-4.403,-11.721,1015.025,40.94,0.001,0.0,0.0
2024-12-31 05:45:00,1.246,211.266,0.0,0.0,0.0,0.0,0.0,-4.424,-4.424,-11.62,1014.983,41.274,0.001,0.0,0.0
2024-12-31 06:00:00,1.291,210.24,0.0,0.0,0.0,0.0,0.0,-4.439,-4.439,-11.518,1014.95,41.609,0.001,0.0,0.0
2024-12-31 06:15:00,1.345,209.437,0.0,0.0,0.0,0.0,0.0,-4.449,-4.449,-11.418,1014.926,41.944,0.001,0.0,0.0
2024-12-31 06:30:00,1.406,208.836,0.0,0.0,0.0,0.0,0.0,-4.452,-4.452,-11.319,1014.909,42.277,0.001,0.0,0.0
2024-12-31 06:45:00,1.468,208.204,0.0,0.0,0.0,0.0,0.0,-4.447,-4.447,-11.226,1014.892,42.59,0.001,0.0,0.0
2024-12-31 07:00:00,1.524,207.679,0.0,0.0,0.0,0.0,0.0,-4.401,-4.401,-11.177,1014.867,42.759,0.001,0.0,0.0
2024-12-31 07:15:00,1.575,207.246,0.0,0.0,0.0,0.0,0.0,-4.312,-4.312,-11.171,1014.837,42.778,0.001,0.001,0.0
2024-12-31 07:30:00,1.621,206.922,0.0,0.0,0.0,0.0,0.0,-4.177,-4.177,-11.21,1014.799,42.645,0.001,0.002,0.0
2024-12-31 07:45:00,1.662,206.74,0.0,0.0,42.87,0.277,0.95,-3.997,-3.997,-11.294,1014.755,42.361,0.001,0.004,0.0
2024-12-31 08:00:00,1.699,206.736,11.487,0.0,193.41,9.684,6.19,-3.771,-3.771,-11.424,1014.704,41.923,0.001,0.005,0.0
2024-12-31 08:15:00,1.733,206.933,57.351,0.0,351.22,32.503,12.07,-3.499,-3.499,-11.602,1014.645,41.332,0.001,0.007,0.0
2024-12-31 08:30:00,1.764,207.312,106.617,0.0,467.45,62.389,16.86,-3.182,-3.182,-11.828,1014.581,40.589,0.001,0.009,0.0
2024-12-31 08:45:00,1.791,207.815,161.784,0.0,548.36,94.845,20.67,-2.818,-2.818,-12.105,1014.507,39.698,0.001,0.011,0.0
2024-12-31 09:00:00,1.814,208.383,212.857,0.0,604.87,127.308,23.79,-2.409,-2.409,-12.435,1014.426,38.66,0.001,0.013,0.0
2024-12-31 09:15:00,1.833,208.97,263.027,0.0,644.77,158.712,26.38,-1.956,-1.956,-12.818,1014.335,37.481,0.001,0.015,0.0
2024-12-31 09:30:00,1.848,209.584,314.185,0.0,673.09,188.237,28.58,-1.464,-1.464,-13.259,1014.234,36.167,0.001,0.016,0.0
2024-12-31 09:45:00,1.865,210.107,364.806,0.0,702.28,218.415,30.85,-0.966,-0.966,-13.718,1014.127,34.844,0.001,0.017,0.0
2024-12-31 10:00:00,1.883,210.282,415.291,0.0,725.9,246.843,32.88,-0.478,-0.478,-14.172,1013.995,33.575,0.001,0.017,0.0
2024-12-31 10:15:00,1.901,210.149,453.663,0.0,745.26,273.139,34.7,-0.004,-0.004,-14.619,1013.839,32.368,0.001,0.017,0.0
2024-12-31 10:30:00,1.918,209.708,495.366,0.0,761.26,297.081,36.33,0.456,0.456,-15.056,1013.656,31.224,0.001,0.016,0.0
2024-12-31 10:45:00,1.933,208.936,532.885,0.0,774.55,318.738,37.76,0.898,0.898,-15.481,1013.449,30.148,0.001,0.015,0.0
2024-12-31 11:00:00,1.944,207.811,571.808,0.0,785.58,337.582,39.0,1.324,1.324,-15.89,1013.218,29.143,0.001,0.013,0.0
2024-12-31 11:15:00,1.95,206.345,601.641,0.0,794.71,353.853,40.06,1.731,1.731,-16.282,1012.964,28.209,0.001,0.011,0.0
2024-12-31 11:30:00,1.953,204.602,627.138,0.0,802.17,367.168,40.93,2.118,2.118,-16.654,1012.688,27.347,0.001,0.009,0.0
2024-12-31 11:45:00,1.951,202.659,647.807,0.0,808.14,377.654,41.61,2.485,2.485,-17.003,1012.393,26.559,0.001,0.007,0.0
2024-12-31 12:00:00,1.944,200.592,667.463,0.0,812.74,385.061,42.11,2.831,2.831,-17.329,1012.078,25.843,0.001,0.005,0.0
2024-12-31 12:15:00,1.933,198.434,679.317,0.0,816.03,389.376,42.41,3.156,3.156,-17.627,1011.745,25.201,0.001,0.004,0.0
2024-12-31 12:30:00,1.915,196.149,685.822,0.0,818.05,390.591,42.53,3.461,3.461,-17.896,1011.397,24.636,0.001,0.003,0.0
2024-12-31 12:45:00,1.895,193.982,688.293,0.0,814.5,386.645,42.23,3.756,3.756,-18.161,1011.053,24.091,0.001,0.002,0.0
2024-12-31 13:00:00,1.87,191.962,685.87,0.0,809.65,379.608,41.75,3.998,3.998,-18.355,1010.733,23.696,0.001,0.001,0.0
2024-12-31 13:15:00,1.841,190.037,675.776,0.0,803.45,369.499,41.08,4.19,4.19,-18.477,1010.437,23.454,0.001,0.0,0.0
2024-12-31 13:30:00,1.808,188.201,666.035,0.0,795.8,356.575,40.22,4.33,4.33,-18.522,1010.165,23.363,0.001,0.0,0.0
2024-12-31 13:45:00,1.773,186.467,648.572,0.0,786.52,340.71,39.18,4.419,4.419,-18.491,1009.919,23.425,0.001,0.0,0.0
2024-12-31 14:00:00,1.734,184.851,629.016,0.0,775.41,322.173,37.95,4.456,4.456,-18.381,1009.697,23.645,0.001,0.001,0.0
2024-12-31 14:15:00,1.694,183.353,599.095,0.0,762.14,300.972,36.54,4.443,4.443,-18.194,1009.501,24.024,0.001,0.002,0.0
2024-12-31 14:30:00,1.651,181.966,567.374,0.0,746.29,277.269,34.93,4.376,4.376,-17.932,1009.329,24.561,0.001,0.003,0.0
2024-12-31 14:45:00,1.605,180.69,534.815,0.0,727.26,251.36,33.14,4.255,4.255,-17.6,1009.182,25.26,0.001,0.004,0.0
2024-12-31 15:00:00,1.559,179.521,495.014,0.0,704.22,223.336,31.13,4.074,4.074,-17.202,1009.058,26.119,0.001,0.005,0.0
2024-12-31 15:15:00,1.511,178.484,449.428,0.0,675.98,193.572,28.91,3.834,3.834,-16.744,1008.958,27.141,0.001,0.007,0.0
2024-12-31 15:30:00,1.461,177.633,396.552,0.0,640.78,162.278,26.42,3.532,3.532,-16.234,1008.882,28.323,0.001,0.009,0.0
2024-12-31 15:45:00,1.411,176.916,343.92,0.0,602.21,131.265,23.88,3.216,3.216,-15.73,1008.81,29.533,0.001,0.012,0.0
2024-12-31 16:00:00,1.363,177.24,285.66,0.0,548.88,99.178,20.88,2.891,2.891,-15.255,1008.752,30.716,0.001,0.015,0.0
2024-12-31 16:15:00,1.318,178.622,226.848,0.0,473.93,67.105,17.25,2.563,2.563,-14.808,1008.706,31.869,0.001,0.017,0.0
2024-12-31 16:30:00,1.276,181.063,163.948,0.0,367.49,37.137,12.77,2.232,2.232,-14.389,1008.672,32.984,0.001,0.02,0.0
2024-12-31 16:45:00,1.239,184.568,104.023,0.0,221.06,12.995,7.22,1.901,1.901,-13.997,1008.649,34.058,0.001,0.022,0.0
2024-12-31 17:00:00,1.206,189.145,56.185,0.0,63.01,0.968,1.67,1.57,1.57,-13.633,1008.636,35.086,0.001,0.024,0.0
2024-12-31 17:15:00,1.175,194.796,0.0,0.0,0.0,0.0,0.0,1.243,1.243,-13.294,1008.634,36.064,0.001,0.025,0.0
2024-12-31 17:30:00,1.151,201.494,0.0,0.0,0.0,0.0,0.0,0.923,0.923,-12.982,1008.641,36.988,0.001,0.027,0.0
2024-12-31 17:45:00,1.13,209.199,0.0,0.0,0.0,0.0,0.0,0.613,0.613,-12.694,1008.659,37.858,0.001,0.027,0.0
2024-12-31 18:00:00,1.115,217.864,0.0,0.0,0.0,0.0,0.0,0.317,0.317,-12.432,1008.687,38.668,0.001,0.027,0.0
2024-12-31 18:15:00,1.104,227.447,0.0,0.0,0.0,0.0,0.0,0.038,0.038,-12.193,1008.724,39.418,0.001,0.026,0.0
2024-12-31 18:30:00,1.097,237.892,0.0,0.0,0.0,0.0,0.0,-0.228,-0.228,-11.977,1008.768,40.107,0.001,0.025,0.0
2024-12-31 18:45:00,1.093,248.28,0.0,0.0,0.0,0.0,0.0,-0.487,-0.487,-11.768,1008.812,40.787,0.001,0.022,0.0
2024-12-31 19:00:00,1.09,256.805,0.0,0.0,0.0,0.0,0.0,-0.734,-0.734,-11.581,1008.852,41.403,0.001,0.019,0.0
2024-12-31 19:15:00,1.089,263.412,0.0,0.0,0.0,0.0,0.0,-0.968,-0.968,-11.414,1008.888,41.956,0.001,0.016,0.0
2024-12-31 19:30:00,1.089,268.063,0.0,0.0,0.0,0.0,0.0,-1.193,-1.193,-11.269,1008.92,42.446,0.001,0.014,0.0
2024-12-31 19:45:00,1.092,270.742,0.0,0.0,0.0,0.0,0.0,-1.405,-1.405,-11.143,1008.947,42.874,0.001,0.011,0.0
2024-12-31 20:00:00,1.097,271.436,0.0,0.0,0.0,0.0,0.0,-1.607,-1.607,-11.037,1008.97,43.237,0.001,0.008,0.0
2024-12-31 20:15:00,1.105,270.152,0.0,0.0,0.0,0.0,0.0,-1.799,-1.799,-10.95,1008.988,43.537,0.001,0.005,0.0
2024-12-31 20:30:00,1.115,266.921,0.0,0.0,0.0,0.0,0.0,-1.98,-1.98,-10.882,1009.002,43.774,0.001,0.004,0.0
2024-12-31 20:45:00,1.126,261.78,0.0,0.0,0.0,0.0,0.0,-2.151,-2.151,-10.832,1009.011,43.947,0.001,0.002,0.0
2024-12-31 21:00:00,1.14,254.764,0.0,0.0,0.0,0.0,0.0,-2.312,-2.312,-10.8,1009.018,44.059,0.001,0.001,0.0
2024-12-31 21:15:00,1.155,245.921,0.0,0.0,0.0,0.0,0.0,-2.461,-2.461,-10.786,1009.023,44.109,0.001,0.0,0.0
2024-12-31 21:30:00,1.17,235.139,0.0,0.0,0.0,0.0,0.0,-2.599,-2.599,-10.789,1009.024,44.097,0.001,0.0,0.0
2024-12-31 21:45:00,1.186,223.903,0.0,0.0,0.0,0.0,0.0,-2.736,-2.736,-10.794,1009.026,44.08,0.001,0.0,0.0
2024-12-31 22:00:00,1.202,213.761,0.0,0.0,0.0,0.0,0.0,-2.863,-2.863,-10.796,1009.028,44.074,0.001,0.0,0.0
2024-12-31 22:15:00,1.217,204.428,0.0,0.0,0.0,0.0,0.0,-2.981,-2.981,-10.794,1009.03,44.079,0.001,0.0,0.0
2024-12-31 22:30:00,1.231,195.924,0.0,0.0,0.0,0.0,0.0,-3.092,-3.092,-10.789,1009.031,44.097,0.001,0.0,0.0
2024-12-31 22:45:00,1.243,188.597,0.0,0.0,0.0,0.0,0.0,-3.196,-3.196,-10.78,1009.032,44.129,0.001,0.0,0.0
2024-12-31 23:00:00,1.253,182.796,0.0,0.0,0.0,0.0,0.0,-3.292,-3.292,-10.767,1009.032,44.175,0.001,0.0,0.0
2024-12-31 23:15:00,1.26,178.863,0.0,0.0,0.0,0.0,0.0,-3.382,-3.382,-10.749,1009.031,44.237,0.001,0.0,0.0
2024-12-31 23:30:00,1.266,176.906,0.0,0.0,0.0,0.0,0.0,-3.466,-3.466,-10.727,1009.029,44.316,0.001,0.0,0.0
2024-12-31 23:45:00,1.268,176.802,0.0,0.0,0.0,0.0,0.0,-3.543,-3.543,-10.7,1009.026,44.412,0.001,0.004,0.0
2025-01-01 00:00:00,1.407,210.405,0.0,0.0,0.0,0.0,0.0,-3.394,-3.394,-7.757,1009.426,55.929,0.002,0.569,0.0
2025-01-01 00:15:00,1.415,196.993,0.0,0.0,0.0,0.0,0.0,-3.449,-3.449,-7.752,1009.459,55.951,0.002,0.57,0.0
2025-01-01 00:30:00,1.422,183.065,0.0,0.0,0.0,0.0,0.0,-3.498,-3.498,-7.757,1009.491,55.929,0.002,0.561,0.0
2025-01-01 00:45:00,1.43,169.361,0.0,0.0,0.0,0.0,0.0,-3.548,-3.548,-7.761,1009.524,55.911,0.002,0.544,0.0
2025-01-01 01:00:00,1.441,156.774,0.0,0.0,0.0,0.0,0.0,-3.594,-3.594,-7.766,1009.554,55.893,0.002,0.522,0.0
2025-01-01 01:15:00,1.454,145.263,0.0,0.0,0.0,0.0,0.0,-3.635,-3.635,-7.77,1009.583,55.876,0.002,0.501,0.0
2025-01-01 01:30:00,1.471,134.964,0.0,0.0,0.0,0.0,0.0,-3.672,-3.672,-7.774,1009.611,55.857,0.002,0.502,0.0
2025-01-01 01:45:00,1.491,126.004,0.0,0.0,0.0,0.0,0.0,-3.704,-3.704,-7.778,1009.638,55.84,0.002,0.557,0.0
2025-01-01 02:00:00,1.514,118.512,0.0,0.0,0.0,0.0,0.0,-3.732,-3.732,-7.782,1009.664,55.822,0.002,0.703,0.0
2025-01-01 02:15:00,1.541,112.489,0.0,0.0,0.0,0.0,0.0,-3.755,-3.755,-7.786,1009.688,55.804,0.002,0.968,0.0
2025-01-01 02:30:00,1.572,107.84,0.0,0.0,0.0,0.0,0.0,-3.774,-3.774,-7.79,1009.711,55.786,0.002,1.33,0.0
2025-01-01 02:45:00,1.607,104.493,0.0,0.0,0.0,0.0,0.0,-3.788,-3.788,-7.794,1009.733,55.769,0.002,1.711,0.0
2025-01-01 03:00:00,1.646,102.374,0.0,0.0,0.0,0.0,0.0,-3.799,-3.799,-7.798,1009.753,55.754,0.002,2.033,0.0
2025-01-01 03:15:00,1.688,101.458,0.0,0.0,0.0,0.0,0.0,-3.806,-3.806,-7.801,1009.771,55.74,0.002,2.216,0.0
2025-01-01 03:30:00,1.734,101.742,0.0,0.0,0.0,0.0,0.0,-3.81,-3.81,-7.803,1009.788,55.729,0.002,2.251,0.0
2025-01-01 03:45:00,1.781,102.068,0.0,0.0,0.0,0.0,0.0,-3.816,-3.816,-7.804,1009.806,55.724,0.002,2.216,0.0
2025-01-01 04:00:00,1.825,102.373,0.0,0.0,0.0,0.0,0.0,-3.823,-3.823,-7.81,1009.837,55.701,0.002,2.175,0.0
2025-01-01 04:15:00,1.865,102.635,0.0,0.0,0.0,0.0,0.0,-3.832,-3.832,-7.82,1009.881,55.656,0.002,2.155,0.0
2025-01-01 04:30:00,1.9,102.857,0.0,0.0,0.0,0.0,0.0,-3.843,-3.843,-7.836,1009.937,55.589,0.002,2.166,0.0
2025-01-01 04:45:00,1.931,103.048,0.0,0.0,0.0,0.0,0.0,-3.854,-3.854,-7.857,1010.007,55.498,0.002,2.13,0.0
2025-01-01 05:00:00,1.957,103.22,0.0,0.0,0.0,0.0,0.0,-3.867,-3.867,-7.885,1010.09,55.379,0.002,1.974,0.0
2025-01-01 05:15:00,1.978,103.36,0.0,0.0,0.0,0.0,0.0,-3.879,-3.879,-7.919,1010.186,55.231,0.002,1.674,0.0
2025-01-01 05:30:00,1.994,103.431,0.0,0.0,0.0,0.0,0.0,-3.89,-3.89,-7.962,1010.294,55.05,0.002,1.304,0.0
2025-01-01 05:45:00,2.005,103.394,0.0,0.0,0.0,0.0,0.0,-3.9,-3.9,-8.012,1010.414,54.834,0.002,0.979,0.0
2025-01-01 06:00:00,2.01,103.207,0.0,0.0,0.0,0.0,0.0,-3.908,-3.908,-8.072,1010.546,54.582,0.002,0.816,0.0
2025-01-01 06:15:00,2.01,102.856,0.0,0.0,0.0,0.0,0.0,-3.914,-3.914,-8.141,1010.691,54.29,0.002,0.857,0.0
2025-01-01 06:30:00,2.006,102.352,0.0,0.0,0.0,0.0,0.0,-3.916,-3.916,-8.22,1010.847,53.956,0.002,1.044,0.0
2025-01-01 06:45:00,2.002,101.764,0.0,0.0,0.0,0.0,0.0,-3.912,-3.912,-8.307,1011.003,53.594,0.002,1.32,0.0
2025-01-01 07:00:00,1.999,101.055,0.0,0.0,0.0,0.0,0.0,-3.861,-3.861,-8.429,1011.151,53.089,0.001,1.644,0.0
2025-01-01 07:15:00,1.999,100.251,0.0,0.0,0.0,0.0,0.0,-3.76,-3.76,-8.589,1011.293,52.432,0.001,1.986,0.0
2025-01-01 07:30:00,2.002,99.351,0.0,0.0,0.0,0.0,0.0,-3.609,-3.609,-8.788,1011.427,51.621,0.001,2.405,0.0
2025-01-01 07:45:00,2.007,98.334,0.0,0.0,40.19,0.238,0.91,-3.407,-3.407,-9.03,1011.554,50.656,0.001,2.962,0.0
2025-01-01 08:00:00,2.019,97.181,0.108,0.0,187.44,9.32,6.18,-3.155,-3.155,-9.315,1011.676,49.538,0.001,3.72,0.0
2025-01-01 08:15:00,2.036,95.874,39.335,0.0,343.22,31.644,12.13,-2.854,-2.854,-9.646,1011.788,48.266,0.001,4.699,0.0
2025-01-01 08:30:00,2.061,94.41,82.2,0.0,457.15,60.935,16.93,-2.5,-2.5,-10.027,1011.894,46.839,0.001,5.87,0.0
2025-01-01 08:45:00,2.092,92.796,129.393,0.0,535.23,92.39,20.69,-2.096,-2.096,-10.46,1011.992,45.263,0.001,7.196,0.0
2025-01-01 09:00:00,2.128,91.037,173.094,0.0,588.47,123.756,23.69,-1.643,-1.643,-10.95,1012.081,43.539,0.001,8.644,0.0
2025-01-01 09:15:00,2.169,89.13,216.193,0.0,624.78,153.792,26.15,-1.142,-1.142,-11.499,1012.162,41.674,0.001,10.191,0.0
2025-01-01 09:30:00,2.216,87.061,257.181,0.0,649.31,181.696,28.17,-0.595,-0.595,-12.112,1012.235,39.675,0.001,11.835,0.0
2025-01-01 09:45:00,2.264,84.892,302.427,0.0,676.26,210.435,30.33,-0.042,-0.042,-12.758,1012.303,37.664,0.001,13.575,0.0
2025-01-01 10:00:00,2.313,82.564,347.523,0.0,697.66,237.355,32.25,0.487,0.487,-13.387,1012.348,35.794,0.001,15.402,0.0
2025-01-01 10:15:00,2.363,80.101,384.731,0.0,714.82,262.215,33.95,0.992,0.992,-13.992,1012.371,34.072,0.001,17.284,0.0
2025-01-01 10:30:00,2.413,77.549,416.677,0.0,728.64,284.702,35.45,1.469,1.469,-14.568,1012.37,32.504,0.001,19.186,0.0
2025-01-01 10:45:00,2.459,74.95,448.812,0.0,739.78,304.783,36.75,1.919,1.919,-15.108,1012.346,31.093,0.001,21.072,0.0
2025-01-01 11:00:00,2.503,72.348,484.432,0.0,748.69,322.319,37.87,2.34,2.34,-15.603,1012.298,29.845,0.001,22.901,0.0
2025-01-01 11:15:00,2.541,69.775,509.476,0.0,755.73,337.087,38.8,2.73,2.73,-16.049,1012.229,28.762,0.001,24.644,0.0
2025-01-01 11:30:00,2.576,67.248,531.335,0.0,761.13,349.092,39.55,3.089,3.089,-16.438,1012.138,27.845,0.001,26.285,0.0
2025-01-01 11:45:00,2.608,64.776,546.81,0.0,765.09,358.244,40.12,3.416,3.416,-16.766,1012.026,27.093,0.001,27.818,0.0
2025-01-01 12:00:00,2.638,62.373,561.567,0.0,767.71,364.552,40.5,3.713,3.713,-17.026,1011.895,26.507,0.001,29.236,0.0
2025-01-01 12:15:00,2.666,60.043,571.478,0.0,769.08,367.799,40.71,3.975,3.975,-17.216,1011.745,26.089,0.001,30.53,0.0
2025-01-01 12:30:00,2.692,57.797,576.502,0.0,769.24,368.229,40.73,4.205,4.205,-17.329,1011.578,25.842,0.001,31.695,0.0
2025-01-01 12:45:00,2.718,55.694,575.026,0.0,759.14,361.415,40.1,4.425,4.425,-17.432,1011.414,25.62,0.001,32.742,0.0
2025-01-01 13:00:00,2.736,53.886,558.538,0.0,747.85,351.67,39.29,4.596,4.596,-17.479,1011.272,25.519,0.001,33.696,0.0
2025-01-01 13:15:00,2.747,52.364,543.572,0.0,735.36,339.324,38.31,4.721,4.721,-17.47,1011.155,25.537,0.001,34.584,0.0
2025-01-01 13:30:00,2.751,51.126,519.704,0.0,721.61,324.458,37.18,4.797,4.797,-17.406,1011.064,25.676,0.001,35.434,0.0
2025-01-01 13:45:00,2.746,50.169,497.658,0.0,706.49,307.264,35.89,4.825,4.825,-17.285,1010.998,25.937,0.001,36.274,0.0
