date_time,wspd,wdir,swdown,glw,swddni,swddir,swddif,td2m,tsd,dpt2m,psfc,rh2m,qv2m,clflo,clfhi
2024-06-30 05:00:00,2.239,87.695,0.0,0.0,0.0,0.0,0.0,24.038,24.038,-3.783,986.505,75.681,0.014,18.414,27.985
2024-06-30 05:15:00,2.221,87.146,3.734,0.0,1.83,0.053,0.66,24.137,24.137,-3.831,986.554,75.406,0.014,19.856,30.875
2024-06-30 05:30:00,2.196,86.484,4.514,0.0,22.79,1.693,5.63,24.278,24.278,-3.915,986.606,74.936,0.014,21.273,33.683
2024-06-30 05:45:00,2.162,85.73,10.674,0.0,73.12,8.797,15.1,24.462,24.462,-4.034,986.661,74.27,0.014,22.592,36.359
2024-06-30 06:00:00,2.117,84.904,23.046,0.0,142.08,23.743,26.76,24.689,24.689,-4.189,986.719,73.408,0.014,23.744,38.856
2024-06-30 06:15:00,2.061,84.014,46.275,0.0,219.6,47.006,39.31,24.961,24.961,-4.382,986.78,72.354,0.014,24.644,41.128
2024-06-30 06:30:00,1.993,83.063,80.122,0.0,300.36,78.448,52.23,25.276,25.276,-4.612,986.844,71.113,0.014,25.26,43.126
2024-06-30 06:45:00,1.924,82.106,107.397,0.0,354.07,109.12,60.58,25.602,25.602,-4.853,986.904,69.829,0.014,25.653,44.827
2024-06-30 07:00:00,1.859,81.28,140.217,0.0,400.39,142.181,67.96,25.947,25.947,-5.11,986.954,68.486,0.014,25.894,46.23
2024-06-30 07:15:00,1.798,80.576,176.656,0.0,440.4,176.736,74.55,26.31,26.31,-5.382,986.99,67.089,0.014,26.058,47.336
2024-06-30 07:30:00,1.742,79.996,216.476,0.0,475.13,212.373,80.49,26.689,26.689,-5.668,987.014,65.647,0.014,26.184,48.144
2024-06-30 07:45:00,1.689,79.555,256.566,0.0,505.43,248.578,85.89,27.084,27.084,-5.968,987.024,64.165,0.014,26.274,48.654
2024-06-30 08:00:00,1.639,79.262,297.459,0.0,531.01,284.373,91.08,27.495,27.495,-6.282,987.023,62.648,0.014,26.327,48.867
2024-06-30 08:15:00,1.592,79.136,332.955,0.0,554.55,320.53,95.67,27.922,27.922,-6.609,987.009,61.1,0.014,26.38,48.784
2024-06-30 08:30:00,1.547,79.188,391.488,0.0,575.46,356.264,99.92,28.362,28.362,-6.95,986.984,59.521,0.014,26.515,48.402
2024-06-30 08:45:00,1.507,79.412,425.214,0.0,594.11,391.178,103.87,28.816,28.816,-7.306,986.946,57.911,0.014,26.826,47.723
2024-06-30 09:00:00,1.474,79.803,467.836,0.0,610.82,425.231,107.55,29.281,29.281,-7.679,986.894,56.27,0.014,27.405,46.746
2024-06-30 09:15:00,1.447,80.353,502.862,0.0,625.85,458.016,110.98,29.759,29.759,-8.068,986.831,54.598,0.014,28.27,45.473
2024-06-30 09:30:00,1.428,81.059,546.206,0.0,639.39,489.442,114.16,30.249,30.249,-8.476,986.755,52.895,0.014,29.335,43.901
2024-06-30 09:45:00,1.411,81.784,593.448,0.0,647.86,516.313,116.44,30.742,30.742,-8.897,986.676,51.185,0.014,30.49,42.032
2024-06-30 10:00:00,1.395,82.885,638.5,0.0,655.07,541.088,118.47,31.227,31.227,-9.321,986.59,49.514,0.014,31.627,39.887
2024-06-30 10:15:00,1.379,84.36,660.807,0.0,661.14,563.654,120.26,31.704,31.704,-9.747,986.497,47.886,0.014,32.684,37.51
2024-06-30 10:30:00,1.365,86.21,678.136,0.0,666.18,583.89,121.82,32.17,32.17,-10.173,986.397,46.304,0.014,33.662,34.943
2024-06-30 10:45:00,1.354,88.445,716.16,0.0,670.3,601.742,123.16,32.624,32.624,-10.598,986.289,44.772,0.014,34.584,32.228
2024-06-30 11:00:00,1.346,91.074,737.434,0.0,673.55,617.075,124.27,33.066,33.066,-11.021,986.172,43.294,0.014,35.474,29.408
2024-06-30 11:15:00,1.343,94.122,752.867,0.0,676.0,629.866,125.16,33.491,33.491,-11.439,986.045,41.873,0.014,36.346,26.526
2024-06-30 11:30:00,1.344,97.61,760.647,0.0,677.71,640.013,125.84,33.901,33.901,-11.852,985.911,40.512,0.014,37.188,23.625
2024-06-30 11:45:00,1.346,101.539,769.104,0.0,678.71,647.475,126.3,34.294,34.294,-12.258,985.768,39.214,0.013,37.968,20.749
2024-06-30 12:00:00,1.35,105.912,782.469,0.0,679.02,652.257,126.55,34.67,34.67,-12.654,985.617,37.981,0.013,38.654,17.941
2024-06-30 12:15:00,1.354,110.723,782.721,0.0,678.68,654.312,126.59,35.026,35.026,-13.04,985.46,36.816,0.013,39.242,15.245
2024-06-30 12:30:00,1.357,115.968,777.52,0.0,677.68,653.661,126.41,35.364,35.364,-13.412,985.294,35.722,0.013,39.773,12.704
2024-06-30 12:45:00,1.362,121.304,757.555,0.0,659.88,634.728,123.02,35.691,35.691,-13.784,985.128,34.657,0.013,40.296,10.34
2024-06-30 13:00:00,1.379,126.381,743.822,0.0,641.49,613.394,119.44,35.983,35.983,-14.14,984.967,33.664,0.013,40.859,8.244
2024-06-30 13:15:00,1.409,131.192,716.222,0.0,622.55,589.825,115.68,36.239,36.239,-14.478,984.813,32.744,0.012,41.482,6.426
2024-06-30 13:30:00,1.45,135.727,689.966,0.0,603.08,564.259,111.76,36.459,36.459,-14.797,984.665,31.898,0.012,42.149,4.872
2024-06-30 13:45:00,1.5,139.988,655.979,0.0,583.11,536.994,107.7,36.642,36.642,-15.095,984.525,31.125,0.012,42.833,3.566
2024-06-30 14:00:00,1.559,143.977,631.796,0.0,562.67,508.238,103.51,36.789,36.789,-15.37,984.394,30.427,0.012,43.504,2.491
2024-06-30 14:15:00,1.625,147.714,595.73,0.0,541.75,478.248,99.21,36.899,36.899,-15.62,984.273,29.804,0.012,44.152,1.633
2024-06-30 14:30:00,1.698,151.171,552.051,0.0,520.39,447.319,94.81,36.972,36.972,-15.843,984.161,29.256,0.012,44.843,0.974
2024-06-30 14:45:00,1.783,154.247,509.097,0.0,498.57,415.702,90.32,37.006,37.006,-16.038,984.06,28.787,0.011,45.699,0.497
2024-06-30 15:00:00,1.883,156.846,478.781,0.0,476.3,383.617,85.76,37.005,37.005,-16.201,983.97,28.4,0.011,46.844,0.187
2024-06-30 15:15:00,2.0,158.861,433.781,0.0,453.58,351.349,81.14,36.965,36.965,-16.33,983.892,28.096,0.011,48.381,0.027
2024-06-30 15:30:00,2.135,160.277,390.713,0.0,430.39,319.188,76.47,36.888,36.888,-16.426,983.826,27.873,0.011,50.273,0.0
2024-06-30 15:45:00,2.277,161.533,345.926,0.0,414.32,292.713,73.1,36.797,36.797,-16.503,983.764,27.693,0.011,52.349,0.0
2024-06-30 16:00:00,2.421,162.732,321.237,0.0,397.41,265.971,69.62,36.676,36.676,-16.532,983.722,27.627,0.011,54.434,0.0
2024-06-30 16:15:00,2.566,163.941,286.877,0.0,379.56,239.276,66.03,36.526,36.526,-16.511,983.7,27.675,0.011,56.362,0.0
2024-06-30 16:30:00,2.71,165.209,255.901,0.0,360.63,212.685,62.33,36.346,36.346,-16.443,983.699,27.834,0.011,58.137,0.0
2024-06-30 16:45:00,2.85,166.577,230.06,0.0,340.48,186.484,58.49,36.142,36.142,-16.332,983.718,28.093,0.011,59.93,0.0
2024-06-30 17:00:00,2.983,168.086,199.814,0.0,318.89,160.793,54.5,35.916,35.916,-16.182,983.758,28.445,0.011,61.907,0.0
2024-06-30 17:15:00,3.101,169.846,172.467,0.0,295.65,135.921,50.35,35.67,35.67,-15.999,983.819,28.882,0.011,64.179,0.0
2024-06-30 17:30:00,3.202,171.999,140.934,0.0,270.44,112.021,45.99,35.409,35.409,-15.785,983.9,29.398,0.011,66.669,0.0
2024-06-30 17:45:00,3.284,174.652,119.236,0.0,242.93,89.428,41.39,35.13,35.13,-15.542,984.0,29.996,0.011,69.167,0.0
2024-06-30 18:00:00,3.35,177.91,98.029,0.0,212.71,68.373,36.48,34.833,34.833,-15.269,984.119,30.68,0.011,71.466,0.0
2024-06-30 18:15:00,3.399,181.778,79.091,0.0,179.39,49.236,31.19,34.517,34.517,-14.968,984.256,31.452,0.011,73.486,0.01
2024-06-30 18:30:00,3.434,186.064,63.609,0.0,142.69,32.414,25.44,34.187,34.187,-14.642,984.411,32.306,0.011,75.31,0.074
2024-06-30 18:45:00,3.461,190.467,46.407,0.0,96.66,17.416,18.01,33.862,33.862,-14.326,984.566,33.156,0.011,77.058,0.183
2024-06-30 19:00:00,3.469,194.758,32.932,0.0,54.19,7.223,10.92,33.532,33.532,-13.997,984.719,34.059,0.011,78.855,0.325
2024-06-30 19:15:00,3.463,198.674,25.577,0.0,20.44,1.778,4.78,33.2,33.2,-13.66,984.871,35.009,0.011,80.664,0.49
2024-06-30 19:30:00,3.446,202.078,21.898,0.0,2.81,0.116,0.9,32.865,32.865,-13.313,985.02,36.008,0.011,82.338,0.668
2024-06-30 19:45:00,3.424,204.96,0.0,0.0,0.02,0.0,0.01,32.525,32.525,-12.957,985.166,37.063,0.011,83.784,0.846
2024-06-30 20:00:00,3.399,207.305,0.0,0.0,0.0,0.0,0.0,32.175,32.175,-12.589,985.309,38.182,0.012,84.907,1.012
2024-06-30 20:15:00,3.373,209.138,0.0,0.0,0.0,0.0,0.0,31.812,31.812,-12.209,985.45,39.367,0.012,85.742,1.152
2024-06-30 20:30:00,3.342,210.568,0.0,0.0,0.0,0.0,0.0,31.44,31.44,-11.821,985.589,40.613,0.012,86.407,1.274
2024-06-30 20:45:00,3.306,211.759,0.0,0.0,0.0,0.0,0.0,31.061,31.061,-11.429,985.726,41.906,0.012,86.972,1.41
2024-06-30 21:00:00,3.267,212.874,0.0,0.0,0.0,0.0,0.0,30.676,30.676,-11.037,985.86,43.238,0.012,87.505,1.577
2024-06-30 21:15:00,3.224,214.167,0.0,0.0,0.0,0.0,0.0,30.287,30.287,-10.645,985.993,44.606,0.012,88.044,1.762
2024-06-30 21:30:00,3.177,215.831,0.0,0.0,0.0,0.0,0.0,29.889,29.889,-10.248,986.126,46.031,0.012,88.615,1.979
2024-06-30 21:45:00,3.138,217.859,0.0,0.0,0.0,0.0,0.0,29.488,29.488,-9.856,986.263,47.475,0.012,89.259,2.217
2024-06-30 22:00:00,3.103,219.989,0.0,0.0,0.0,0.0,0.0,29.099,29.099,-9.495,986.394,48.844,0.012,90.017,2.466
2024-06-30 22:15:00,3.07,222.142,0.0,0.0,0.0,0.0,0.0,28.715,28.715,-9.154,986.522,50.166,0.012,90.874,2.721
2024-06-30 22:30:00,3.041,224.098,0.0,0.0,0.0,0.0,0.0,28.337,28.337,-8.833,986.645,51.442,0.013,91.737,3.007
2024-06-30 22:45:00,3.015,225.621,0.0,0.0,0.0,0.0,0.0,27.972,27.972,-8.536,986.764,52.648,0.013,92.498,3.382
2024-06-30 23:00:00,2.992,226.473,0.0,0.0,0.0,0.0,0.0,27.625,27.625,-8.267,986.873,53.762,0.013,93.046,3.901
2024-06-30 23:15:00,2.969,226.364,0.0,0.0,0.0,0.0,0.0,27.299,27.299,-8.029,986.97,54.762,0.013,93.317,4.602
2024-06-30 23:30:00,2.943,225.155,0.0,0.0,0.0,0.0,0.0,26.996,26.996,-7.824,987.056,55.64,0.012,93.3,5.428
2024-06-30 23:45:00,2.912,222.907,0.0,0.0,0.0,0.0,0.0,26.716,26.716,-7.649,987.131,56.397,0.012,92.975,6.258
2024-07-01 00:00:00,1.97,97.267,0.0,0.0,0.0,0.0,0.0,28.11,28.11,-6.859,987.532,59.938,0.014,93.787,24.174
2024-07-01 00:15:00,1.998,94.006,0.0,0.0,0.0,0.0,0.0,27.917,27.917,-6.668,987.574,60.825,0.014,94.758,25.43
2024-07-01 00:30:00,2.037,90.472,0.0,0.0,0.0,0.0,0.0,27.724,27.724,-6.481,987.606,61.701,0.014,95.663,26.574
2024-07-01 00:45:00,2.08,86.957,0.0,0.0,0.0,0.0,0.0,27.53,27.53,-6.298,987.637,62.572,0.014,96.498,27.596
2024-07-01 01:00:00,2.135,83.71,0.0,0.0,0.0,0.0,0.0,27.344,27.344,-6.126,987.679,63.399,0.015,97.227,28.499
2024-07-01 01:15:00,2.202,80.69,0.0,0.0,0.0,0.0,0.0,27.166,27.166,-5.964,987.731,64.186,0.015,97.856,29.286
2024-07-01 01:30:00,2.282,77.886,0.0,0.0,0.0,0.0,0.0,26.995,26.995,-5.813,987.792,64.931,0.015,98.389,29.948
2024-07-01 01:45:00,2.376,75.322,0.0,0.0,0.0,0.0,0.0,26.831,26.831,-5.67,987.862,65.639,0.015,98.835,30.47
2024-07-01 02:00:00,2.487,73.018,0.0,0.0,0.0,0.0,0.0,26.672,26.672,-5.535,987.939,66.314,0.015,99.198,30.835
2024-07-01 02:15:00,2.614,70.974,0.0,0.0,0.0,0.0,0.0,26.516,26.516,-5.408,988.023,66.959,0.015,99.486,31.026
2024-07-01 02:30:00,2.754,69.151,0.0,0.0,0.0,0.0,0.0,26.364,26.364,-5.287,988.115,67.576,0.015,99.703,31.038
2024-07-01 02:45:00,2.904,67.499,0.0,0.0,0.0,0.0,0.0,26.216,26.216,-5.172,988.215,68.165,0.015,99.856,30.876
2024-07-01 03:00:00,3.063,65.968,0.0,0.0,0.0,0.0,0.0,26.073,26.073,-5.064,988.324,68.727,0.015,99.954,30.547
2024-07-01 03:15:00,3.231,64.553,0.0,0.0,0.0,0.0,0.0,25.934,25.934,-4.96,988.446,69.266,0.015,99.999,30.059
2024-07-01 03:30:00,3.408,63.31,0.0,0.0,0.0,0.0,0.0,25.803,25.803,-4.863,988.579,69.778,0.015,100.0,29.416
2024-07-01 03:45:00,3.586,62.03,0.0,0.0,0.0,0.0,0.0,25.669,25.669,-4.764,988.714,70.303,0.015,100.0,28.614
2024-07-01 04:00:00,3.753,60.745,0.0,0.0,0.0,0.0,0.0,25.544,25.544,-4.673,988.855,70.786,0.015,99.995,27.664
2024-07-01 04:15:00,3.911,59.508,0.0,0.0,0.0,0.0,0.0,25.43,25.43,-4.59,989.001,71.227,0.015,99.969,26.596
2024-07-01 04:30:00,4.058,58.304,0.0,0.0,0.0,0.0,0.0,25.328,25.328,-4.518,989.153,71.616,0.015,99.924,25.452
2024-07-01 04:45:00,4.196,57.091,0.0,0.0,0.0,0.0,0.0,25.242,25.242,-4.458,989.31,71.942,0.015,99.854,24.269
2024-07-01 05:00:00,4.326,55.827,0.0,0.0,0.0,0.0,0.0,25.174,25.174,-4.412,989.473,72.192,0.015,99.756,23.089
2024-07-01 05:15:00,4.448,54.482,7.398,0.0,1.32,0.036,0.49,25.125,25.125,-4.382,989.64,72.356,0.015,99.627,21.938
2024-07-01 05:30:00,4.563,53.069,6.648,0.0,17.79,1.297,4.47,25.099,25.099,-4.369,989.811,72.426,0.015,99.465,20.831
2024-07-01 05:45:00,4.668,51.634,8.96,0.0,58.6,6.979,12.24,25.093,25.093,-4.372,989.985,72.406,0.014,99.27,19.783
2024-07-01 06:00:00,4.762,50.22,17.514,0.0,115.15,19.085,21.87,25.107,25.107,-4.393,990.159,72.291,0.014,99.044,18.806
2024-07-01 06:15:00,4.845,48.852,29.955,0.0,178.99,38.1,32.26,25.141,25.141,-4.432,990.335,72.084,0.014,98.786,17.922
2024-07-01 06:30:00,4.916,47.518,51.923,0.0,245.6,63.856,42.97,25.195,25.195,-4.486,990.511,71.786,0.014,98.499,17.154
2024-07-01 06:45:00,4.986,46.236,69.082,0.0,282.91,86.86,48.68,25.257,25.257,-4.549,990.684,71.45,0.014,98.187,16.516
2024-07-01 07:00:00,5.049,45.041,88.509,0.0,312.29,110.489,53.28,25.321,25.321,-4.609,990.85,71.124,0.014,97.865,16.007
2024-07-01 07:15:00,5.106,43.934,107.446,0.0,335.02,134.071,56.98,25.386,25.386,-4.667,991.007,70.814,0.014,97.534,15.628
2024-07-01 07:30:00,5.154,42.944,121.58,0.0,352.27,157.072,59.95,25.447,25.447,-4.721,991.156,70.528,0.014,97.196,15.378
2024-07-01 07:45:00,5.193,42.11,137.12,0.0,364.99,179.119,62.3,25.506,25.506,-4.769,991.299,70.275,0.014,96.856,15.255
2024-07-01 08:00:00,5.22,41.466,149.444,0.0,373.26,199.507,64.3,25.561,25.561,-4.809,991.436,70.063,0.014,96.519,15.255
2024-07-01 08:15:00,5.236,41.017,165.435,0.0,379.21,218.805,65.69,25.61,25.61,-4.841,991.568,69.894,0.014,96.186,15.38
2024-07-01 08:30:00,5.239,40.736,175.864,0.0,382.57,236.427,66.7,25.654,25.654,-4.865,991.694,69.768,0.014,95.856,15.634
2024-07-01 08:45:00,5.234,40.593,185.104,0.0,383.75,252.318,67.36,25.693,25.693,-4.881,991.814,69.682,0.014,95.528,16.035
2024-07-01 09:00:00,5.219,40.561,200.707,0.0,383.09,266.357,67.72,25.728,25.728,-4.89,991.928,69.634,0.014,95.203,16.6
2024-07-01 09:15:00,5.194,40.627,207.016,0.0,380.86,278.407,67.8,25.759,25.759,-4.893,992.036,69.621,0.014,94.878,17.346
2024-07-01 09:30:00,5.162,40.796,214.844,0.0,377.29,288.512,67.62,25.786,25.786,-4.888,992.137,69.645,0.014,94.555,18.287
2024-07-01 09:45:00,5.127,41.001,228.381,0.0,382.37,304.408,68.98,25.816,25.816,-4.885,992.236,69.662,0.015,94.234,19.443
2024-07-01 10:00:00,5.085,41.368,247.87,0.0,386.69,319.101,70.19,25.866,25.866,-4.898,992.319,69.594,0.015,93.909,20.814
2024-07-01 10:15:00,5.035,41.898,263.698,0.0,390.34,332.499,71.27,25.938,25.938,-4.926,992.385,69.447,0.015,93.568,22.395
2024-07-01 10:30:00,4.978,42.587,273.112,0.0,393.38,344.523,72.2,26.03,26.03,-4.969,992.434,69.223,0.015,93.199,24.156
2024-07-01 10:45:00,4.917,43.436,284.348,0.0,395.87,355.137,73.0,26.14,26.14,-5.025,992.464,68.927,0.015,92.79,26.05
2024-07-01 11:00:00,4.852,44.447,293.228,0.0,397.85,364.268,73.67,26.266,26.266,-5.095,992.475,68.564,0.015,92.328,28.024
2024-07-01 11:15:00,4.784,45.621,299.881,0.0,399.35,371.893,74.21,26.41,26.41,-5.177,992.467,68.139,0.015,91.804,30.024
2024-07-01 11:30:00,4.712,46.956,312.219,0.0,400.41,377.954,74.62,26.567,26.567,-5.271,992.443,67.654,0.015,91.203,32.005
2024-07-01 11:45:00,4.636,48.444,326.904,0.0,401.05,382.425,74.9,26.737,26.737,-5.377,992.401,67.115,0.015,90.514,33.953
2024-07-01 12:00:00,4.556,50.08,333.257,0.0,401.28,385.308,75.06,26.919,26.919,-5.493,992.342,66.526,0.015,89.725,35.855
2024-07-01 12:15:00,4.47,51.855,339.788,0.0,401.12,386.588,75.09,27.111,27.111,-5.62,992.267,65.888,0.015,88.826,37.7
2024-07-01 12:30:00,4.377,53.762,342.778,0.0,400.58,386.253,75.0,27.316,27.316,-5.759,992.177,65.198,0.015,87.802,39.441
2024-07-01 12:45:00,4.284,55.666,319.89,0.0,388.02,373.138,72.6,27.512,27.512,-5.894,992.086,64.531,0.015,86.648,41.014
2024-07-01 13:00:00,4.196,57.399,305.807,0.0,375.13,358.604,70.1,27.658,27.658,-5.989,992.005,64.062,0.015,85.365,42.366
2024-07-01 13:15:00,4.111,58.952,293.141,0.0,361.91,342.805,67.5,27.756,27.756,-6.046,991.932,63.786,0.015,83.952,43.468
2024-07-01 13:30:00,4.03,60.317,279.787,0.0,348.41,325.94,64.8,27.807,27.807,-6.064,991.867,63.701,0.015,82.409,44.331
2024-07-01 13:45:00,3.953,61.498,269.378,0.0,334.63,308.12,62.04,27.812,27.812,-6.042,991.812,63.804,0.015,80.737,44.99
2024-07-01 14:00:00,3.879,62.5,255.144,0.0,320.6,289.561,59.2,27.768,27.768,-5.983,991.765,64.094,0.015,78.936,45.477
2024-07-01 14:15:00,3.81,63.331,238.374,0.0,306.34,270.407,56.31,27.678,27.678,-5.885,991.729,64.574,0.015,77.004,45.8
2024-07-01 14:30:00,3.745,63.995,213.266,0.0,291.86,250.878,53.38,27.542,27.542,-5.75,991.703,65.239,0.015,74.943,45.928
2024-07-01 14:45:00,3.686,64.492,193.491,0.0,277.17,231.075,50.41,27.361,27.361,-5.581,991.686,66.086,0.015,72.752,45.821
2024-07-01 15:00:00,3.633,64.816,178.008,0.0,262.29,211.251,47.41,27.136,27.136,-5.378,991.676,67.112,0.015,70.432,45.437
2024-07-01 15:15:00,3.586,64.97,159.634,0.0,247.22,191.5,44.4,26.868,26.868,-5.144,991.677,68.313,0.015,67.982,44.768
2024-07-01 15:30:00,3.544,64.965,145.741,0.0,231.98,172.042,41.38,26.555,26.555,-4.879,991.687,69.695,0.015,65.403,43.849
2024-07-01 15:45:00,3.502,64.981,138.385,0.0,231.67,163.672,41.04,26.239,26.239,-4.617,991.699,71.085,0.015,62.694,42.729
2024-07-01 16:00:00,3.46,64.923,135.463,0.0,230.54,154.321,40.56,25.941,25.941,-4.374,991.716,72.395,0.015,59.876,41.467
2024-07-01 16:15:00,3.418,64.801,126.621,0.0,228.44,144.01,39.91,25.659,25.659,-4.149,991.74,73.632,0.015,56.987,40.116
2024-07-01 16:30:00,3.377,64.605,117.242,0.0,225.2,132.814,39.09,25.394,25.394,-3.94,991.77,74.794,0.015,54.07,38.692
2024-07-01 16:45:00,3.336,64.309,104.178,0.0,220.63,120.841,38.07,25.146,25.146,-3.747,991.806,75.881,0.015,51.164,37.194
2024-07-01 17:00:00,3.296,63.891,96.854,0.0,214.46,108.136,36.82,24.918,24.918,-3.571,991.846,76.889,0.015,48.308,35.627
2024-07-01 17:15:00,3.256,63.336,87.037,0.0,206.37,94.875,35.31,24.709,24.709,-3.41,991.889,77.818,0.015,45.544,34.002
2024-07-01 17:30:00,3.216,62.64,79.123,0.0,195.97,81.174,33.49,24.518,24.518,-3.264,991.937,78.668,0.015,42.913,32.355
2024-07-01 17:45:00,3.18,61.806,64.635,0.0,182.77,67.282,31.29,24.346,24.346,-3.133,991.99,79.439,0.015,40.451,30.744
2024-07-01 18:00:00,3.146,60.836,54.322,0.0,166.18,53.417,28.64,24.194,24.194,-3.017,992.044,80.131,0.015,38.202,29.223
2024-07-01 18:15:00,3.115,59.719,44.668,0.0,145.55,39.924,25.44,24.062,24.062,-2.915,992.103,80.738,0.015,36.205,27.835
2024-07-01 18:30:00,3.086,58.424,36.706,0.0,120.23,27.312,21.56,23.951,23.951,-2.829,992.162,81.254,0.015,34.499,26.591
2024-07-01 18:45:00,3.06,57.023,24.608,0.0,81.32,14.638,15.24,23.841,23.841,-2.744,992.219,81.768,0.015,33.105,25.465
2024-07-01 19:00:00,3.035,55.772,16.686,0.0,45.46,6.052,9.23,23.735,23.735,-2.667,992.278,82.236,0.015,32.025,24.419
2024-07-01 19:15:00,3.012,54.642,11.88,0.0,17.06,1.481,4.02,23.634,23.634,-2.599,992.339,82.654,0.015,31.256,23.432
2024-07-01 19:30:00,2.988,53.647,9.775,0.0,2.31,0.095,0.75,23.539,23.539,-2.539,992.402,83.023,0.015,30.799,22.518
2024-07-01 19:45:00,2.966,52.836,0.0,0.0,0.01,0.0,0.0,23.447,23.447,-2.486,992.466,83.347,0.015,30.654,21.715
2024-07-01 20:00:00,2.945,52.255,0.0,0.0,0.0,0.0,0.0,23.359,23.359,-2.44,992.533,83.631,0.015,30.822,21.062
2024-07-01 20:15:00,2.925,51.948,0.0,0.0,0.0,0.0,0.0,23.274,23.274,-2.4,992.6,83.878,0.015,31.301,20.579
2024-07-01 20:30:00,2.907,51.922,0.0,0.0,0.0,0.0,0.0,23.192,23.192,-2.365,992.668,84.096,0.015,32.093,20.262
2024-07-01 20:45:00,2.891,52.148,0.0,0.0,0.0,0.0,0.0,23.11,23.11,-2.335,992.74,84.287,0.015,33.196,20.093
2024-07-01 21:00:00,2.874,52.597,0.0,0.0,0.0,0.0,0.0,23.029,23.029,-2.307,992.814,84.461,0.015,34.612,20.055
2024-07-01 21:15:00,2.859,53.255,0.0,0.0,0.0,0.0,0.0,22.949,22.949,-2.281,992.891,84.619,0.015,36.34,20.154
2024-07-01 21:30:00,2.844,54.135,0.0,0.0,0.0,0.0,0.0,22.869,22.869,-2.259,992.972,84.76,0.015,38.38,20.437
2024-07-01 21:45:00,2.831,54.969,0.0,0.0,0.0,0.0,0.0,22.789,22.789,-2.234,993.052,84.915,0.015,40.733,20.973
2024-07-01 22:00:00,2.821,55.707,0.0,0.0,0.0,0.0,0.0,22.715,22.715,-2.209,993.118,85.072,0.015,43.368,21.816
2024-07-01 22:15:00,2.814,56.356,0.0,0.0,0.0,0.0,0.0,22.645,22.645,-2.185,993.172,85.223,0.015,46.226,22.985
2024-07-01 22:30:00,2.809,56.898,0.0,0.0,0.0,0.0,0.0,22.584,22.584,-2.164,993.212,85.357,0.015,49.25,24.453
2024-07-01 22:45:00,2.804,57.319,0.0,0.0,0.0,0.0,0.0,22.53,22.53,-2.145,993.239,85.473,0.015,52.379,26.159
2024-07-01 23:00:00,2.796,57.607,0.0,0.0,0.0,0.0,0.0,22.485,22.485,-2.13,993.255,85.567,0.015,55.556,28.047
2024-07-01 23:15:00,2.784,57.785,0.0,0.0,0.0,0.0,0.0,22.448,22.448,-2.12,993.257,85.636,0.015,58.72,30.072
2024-07-01 23:30:00,2.768,57.892,0.0,0.0,0.0,0.0,0.0,22.421,22.421,-2.113,993.247,85.677,0.015,61.813,32.178
2024-07-01 23:45:00,2.752,57.959,0.0,0.0,0.0,0.0,0.0,22.404,22.404,-2.112,993.226,85.684,0.015,64.775,34.295
2024-07-02 00:00:00,3.445,44.327,0.0,0.0,0.0,0.0,0.0,21.421,21.421,-1.002,992.996,92.963,0.015,79.596,39.728
2024-07-02 00:15:00,3.389,43.159,0.0,0.0,0.0,0.0,0.0,21.382,21.382,-1.028,992.97,92.79,0.015,80.546,38.346
2024-07-02 00:30:00,3.32,41.834,0.0,0.0,0.0,0.0,0.0,21.341,21.341,-1.058,992.94,92.585,0.015,81.456,37.051
2024-07-02 00:45:00,3.254,40.577,0.0,0.0,0.0,0.0,0.0,21.299,21.299,-1.088,992.91,92.38,0.015,82.322,35.885
2024-07-02 01:00:00,3.2,39.939,0.0,0.0,0.0,0.0,0.0,21.254,21.254,-1.118,992.883,92.174,0.015,83.141,34.881
2024-07-02 01:15:00,3.161,39.896,0.0,0.0,0.0,0.0,0.0,21.204,21.204,-1.148,992.859,91.974,0.015,83.914,34.084
2024-07-02 01:30:00,3.136,40.453,0.0,0.0,0.0,0.0,0.0,21.151,21.151,-1.177,992.838,91.777,0.014,84.641,33.514
2024-07-02 01:45:00,3.126,41.623,0.0,0.0,0.0,0.0,0.0,21.096,21.096,-1.207,992.822,91.582,0.014,85.323,33.146
2024-07-02 02:00:00,3.13,43.422,0.0,0.0,0.0,0.0,0.0,21.037,21.037,-1.236,992.809,91.384,0.014,85.958,32.964
2024-07-02 02:15:00,3.147,45.824,0.0,0.0,0.0,0.0,0.0,20.976,20.976,-1.266,992.801,91.182,0.014,86.548,32.94
2024-07-02 02:30:00,3.177,48.775,0.0,0.0,0.0,0.0,0.0,20.914,20.914,-1.297,992.796,90.975,0.014,87.093,33.034
2024-07-02 02:45:00,3.221,52.232,0.0,0.0,0.0,0.0,0.0,20.848,20.848,-1.329,992.797,90.761,0.014,87.592,33.197
2024-07-02 03:00:00,3.277,56.156,0.0,0.0,0.0,0.0,0.0,20.782,20.782,-1.363,992.804,90.541,0.014,88.044,33.382
2024-07-02 03:15:00,3.345,60.551,0.0,0.0,0.0,0.0,0.0,20.714,20.714,-1.397,992.814,90.314,0.014,88.452,33.517
2024-07-02 03:30:00,3.425,65.44,0.0,0.0,0.0,0.0,0.0,20.645,20.645,-1.433,992.832,90.075,0.014,88.813,33.556
2024-07-02 03:45:00,3.502,70.237,0.0,0.0,0.0,0.0,0.0,20.576,20.576,-1.471,992.853,89.825,0.014,89.128,33.487
