timeStamp,pred,power
2024-07-11 20:00:00,24.507153,29.02
2024-07-11 20:00:00,24.507153,29.02
2024-07-11 20:00:00,24.507153,29.02
2024-07-11 20:00:00,24.507153,29.02
2024-07-11 20:15:00,24.507153,31.49
2024-07-11 20:15:00,24.507153,31.49
2024-07-11 20:15:00,24.507153,31.49
2024-07-11 20:15:00,24.507153,31.49
2024-07-11 20:30:00,24.507153,30.49
2024-07-11 20:30:00,24.507153,30.49
2024-07-11 20:30:00,24.507153,30.49
2024-07-11 20:30:00,24.507153,30.49
2024-07-11 20:45:00,25.119972,30.04
2024-07-11 20:45:00,25.119972,30.04
2024-07-11 20:45:00,25.28661,30.04
2024-07-11 20:45:00,25.28661,30.04
2024-07-11 21:00:00,25.28661,29.28
2024-07-11 21:00:00,25.28661,29.28
2024-07-11 21:00:00,25.28661,29.28
2024-07-11 21:00:00,25.28661,29.28
2024-07-11 21:15:00,25.28661,31.38
2024-07-11 21:15:00,25.28661,31.38
2024-07-11 21:15:00,25.28661,31.38
2024-07-11 21:15:00,25.28661,31.38
2024-07-11 21:30:00,26.421024,31.61
2024-07-11 21:30:00,26.421024,31.61
2024-07-11 21:30:00,27.71186,31.61
2024-07-11 21:30:00,27.71186,31.61
2024-07-11 21:45:00,28.256487,32.89
2024-07-11 21:45:00,28.256487,32.89
2024-07-11 21:45:00,28.256487,32.89
2024-07-11 21:45:00,28.256487,32.89
2024-07-11 22:00:00,28.256487,30.62
2024-07-11 22:00:00,28.256487,30.62
2024-07-11 22:00:00,28.210114,30.62
2024-07-11 22:00:00,28.210114,30.62
2024-07-11 22:15:00,28.210114,29.61
2024-07-11 22:15:00,28.210114,29.61
2024-07-11 22:15:00,28.210114,29.61
2024-07-11 22:15:00,28.210114,29.61
2024-07-11 22:30:00,28.210114,35.18
2024-07-11 22:30:00,28.210114,35.18
2024-07-11 22:30:00,28.210114,35.18
2024-07-11 22:30:00,28.210114,35.18
2024-07-11 22:45:00,28.096636,38.08
2024-07-11 22:45:00,28.096636,38.08
2024-07-11 22:45:00,28.096636,38.08
2024-07-11 22:45:00,28.096636,38.08
2024-07-11 23:00:00,28.088848,39.93
2024-07-11 23:00:00,28.088848,39.93
2024-07-11 23:00:00,28.088848,39.93
2024-07-11 23:00:00,28.088848,39.93
2024-07-11 23:15:00,28.088848,41.15
2024-07-11 23:15:00,28.088848,41.15
2024-07-11 23:15:00,28.088848,41.15
2024-07-11 23:15:00,28.088848,41.15
2024-07-11 23:30:00,28.088848,43.17
2024-07-11 23:30:00,28.088848,43.17
2024-07-11 23:30:00,28.096636,43.17
2024-07-11 23:30:00,28.096636,43.17
2024-07-11 23:45:00,28.096636,43.61
2024-07-11 23:45:00,28.096636,43.61
2024-07-11 23:45:00,28.096636,43.61
2024-07-11 23:45:00,28.096636,43.61
2024-07-12 00:00:00,28.666618,44.43
2024-07-12 00:00:00,28.666618,44.43
2024-07-12 00:00:00,29.48193,44.43
2024-07-12 00:00:00,29.48193,44.43
2024-07-12 00:15:00,29.48193,44.28
2024-07-12 00:15:00,29.48193,44.28
2024-07-12 00:15:00,29.48193,44.28
2024-07-12 00:15:00,29.48193,44.28
2024-07-12 00:30:00,29.48193,38.19
2024-07-12 00:30:00,29.48193,38.19
2024-07-12 00:30:00,29.48193,38.19
2024-07-12 00:30:00,29.48193,38.19
2024-07-12 00:45:00,28.601717,31.73
2024-07-12 00:45:00,28.601717,31.73
2024-07-12 00:45:00,28.666618,31.73
2024-07-12 00:45:00,28.666618,31.73
2024-07-12 01:00:00,28.810766,32.28
2024-07-12 01:00:00,28.810766,32.28
2024-07-12 01:00:00,28.224033,32.28
2024-07-12 01:00:00,28.224033,32.28
2024-07-12 01:15:00,28.224033,29.63
2024-07-12 01:15:00,28.224033,29.63
2024-07-12 01:15:00,28.224033,29.63
2024-07-12 01:15:00,28.224033,29.63
2024-07-12 01:30:00,28.224033,31.34
2024-07-12 01:30:00,28.224033,31.34
2024-07-12 01:30:00,28.088848,31.34
2024-07-12 01:30:00,28.088848,31.34
2024-07-12 01:45:00,28.088848,32.87
2024-07-12 01:45:00,28.088848,32.87
2024-07-12 01:45:00,28.096636,32.87
2024-07-12 01:45:00,28.096636,32.87
2024-07-12 02:00:00,28.096636,27.31
2024-07-12 02:00:00,28.096636,27.31
2024-07-12 02:00:00,28.096636,27.31
2024-07-12 02:00:00,28.096636,27.31
2024-07-12 02:15:00,28.210114,22.11
2024-07-12 02:15:00,28.210114,22.11
2024-07-12 02:15:00,28.210114,22.11
2024-07-12 02:15:00,28.210114,22.11
2024-07-12 02:30:00,28.210114,22.84
2024-07-12 02:30:00,28.210114,22.84
2024-07-12 02:30:00,28.210114,22.84
2024-07-12 02:30:00,28.210114,22.84
2024-07-12 02:45:00,28.210114,22.69
2024-07-12 02:45:00,28.210114,22.69
2024-07-12 02:45:00,28.210114,22.69
2024-07-12 02:45:00,28.210114,22.69
2024-07-12 03:00:00,28.210114,22.1
2024-07-12 03:00:00,28.210114,22.1
2024-07-12 03:00:00,28.210114,22.1
2024-07-12 03:00:00,28.210114,22.1
2024-07-12 03:15:00,28.210114,19.26
2024-07-12 03:15:00,28.210114,19.26
2024-07-12 03:15:00,28.210114,19.26
2024-07-12 03:15:00,28.210114,19.26
2024-07-12 03:30:00,28.210114,18.34
2024-07-12 03:30:00,28.210114,18.34
2024-07-12 03:30:00,28.210114,18.34
2024-07-12 03:30:00,28.210114,18.34
2024-07-12 03:45:00,28.256487,23.13
2024-07-12 03:45:00,28.256487,23.13
2024-07-12 03:45:00,28.256487,23.13
2024-07-12 03:45:00,28.256487,23.13
2024-07-12 04:00:00,28.501783,24.71
2024-07-12 04:00:00,28.501783,24.71
2024-07-12 04:00:00,25.28661,24.71
2024-07-12 04:00:00,25.28661,24.71
2024-07-12 04:15:00,25.28661,24.53
2024-07-12 04:15:00,25.28661,24.53
2024-07-12 04:15:00,25.28661,24.53
2024-07-12 04:15:00,25.28661,24.53
2024-07-12 04:30:00,25.28661,22.55
2024-07-12 04:30:00,25.28661,22.55
2024-07-12 04:30:00,25.28661,22.55
2024-07-12 04:30:00,25.28661,22.55
2024-07-12 04:45:00,25.28661,23.54
2024-07-12 04:45:00,25.28661,23.54
2024-07-12 04:45:00,25.28661,23.54
2024-07-12 04:45:00,25.28661,23.54
2024-07-12 05:00:00,25.28661,19.18
2024-07-12 05:00:00,25.28661,19.18
2024-07-12 05:00:00,24.507153,19.18
2024-07-12 05:00:00,24.507153,19.18
2024-07-12 05:15:00,24.507153,21.46
2024-07-12 05:15:00,24.507153,21.46
2024-07-12 05:15:00,24.507153,21.46
2024-07-12 05:15:00,24.507153,21.46
2024-07-12 05:30:00,24.507153,23.1
2024-07-12 05:30:00,24.507153,23.1
2024-07-12 05:30:00,24.507153,23.1
2024-07-12 05:30:00,24.507153,23.1
2024-07-12 05:45:00,24.507153,21.99
2024-07-12 05:45:00,24.507153,21.99
2024-07-12 05:45:00,24.503813,21.99
2024-07-12 05:45:00,24.503813,21.99
2024-07-12 06:00:00,24.074345,22.5
2024-07-12 06:00:00,24.074345,22.5
2024-07-12 06:00:00,20.09024,22.5
2024-07-12 06:00:00,20.09024,22.5
2024-07-12 06:15:00,20.059578,22.55
2024-07-12 06:15:00,20.059578,22.55
2024-07-12 06:15:00,20.059578,22.55
2024-07-12 06:15:00,20.059578,22.55
2024-07-12 06:30:00,20.059578,21.03
2024-07-12 06:30:00,20.059578,21.03
2024-07-12 06:30:00,20.338825,21.03
2024-07-12 06:30:00,20.338825,21.03
2024-07-12 06:45:00,20.338825,18.57
2024-07-12 06:45:00,20.338825,18.57
2024-07-12 06:45:00,20.712019,18.57
2024-07-12 06:45:00,20.712019,18.57
2024-07-12 07:00:00,20.712019,17.24
2024-07-12 07:00:00,20.712019,17.24
2024-07-12 07:00:00,20.482544,17.24
2024-07-12 07:00:00,20.482544,17.24
2024-07-12 07:15:00,20.482544,13.5
2024-07-12 07:15:00,20.482544,13.5
2024-07-12 07:15:00,20.482544,13.5
2024-07-12 07:15:00,20.482544,13.5
2024-07-12 07:30:00,20.482544,13.79
2024-07-12 07:30:00,20.482544,13.79
2024-07-12 07:30:00,20.482544,13.79
2024-07-12 07:30:00,20.482544,13.79
2024-07-12 07:45:00,20.482544,14.99
2024-07-12 07:45:00,20.482544,14.99
2024-07-12 07:45:00,19.41334,14.99
2024-07-12 07:45:00,19.41334,14.99
2024-07-12 08:00:00,18.624634,14.79
2024-07-12 08:00:00,18.624634,14.79
2024-07-12 08:00:00,18.624634,14.79
2024-07-12 08:00:00,18.624634,14.79
2024-07-12 08:15:00,18.624634,11.65
2024-07-12 08:15:00,18.624634,11.65
2024-07-12 08:15:00,18.624634,11.65
2024-07-12 08:15:00,18.624634,11.65
2024-07-12 08:30:00,18.624634,10.66
2024-07-12 08:30:00,18.624634,10.66
2024-07-12 08:30:00,18.624634,10.66
2024-07-12 08:30:00,18.624634,10.66
2024-07-12 08:45:00,18.624634,7.16
2024-07-12 08:45:00,18.624634,7.16
2024-07-12 08:45:00,18.624634,7.16
2024-07-12 08:45:00,18.624634,7.16
